ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
612034801768398848,Rainbow Dash is best #amiibopic.twitter.com/EGL2fApDsC,1434755442,Awze,3,1,2,0,tweet
612028333291757568,"News: Rockman DASH Manhua Translation Project Launched
 http://www.rockman-corner.com/2015/06/rockman-dash-manhua-translation-project.html pic.twitter.com/yREhd7alod",1434753900,Protodude,15,3,12,0,tweet
612046916260597761,.@CapHenry starts 4th and finishes 3rd in heat one. His quick time will put him in the dash.,1434758330,redbeardpromo,4,0,2,0,tweet
612046285558800384,"Caitlyn Morton will be competing in the 200 meter dash in 1 hour (5:55 PST), our prayers are with you! pic.twitter.com/s8LCxX2gQz",1434758180,JessupAthletics,7,1,4,0,tweet
612044988528984068,Get your #VampireSex with a dash of violence & steamy #femdom http://smarturl.it/Voracious  #ASMSG pic.twitter.com/Aa2RAAXtKR,1434757871,carolelynngill,6,1,32,0,tweet
612044413951451136,"Still no anims, Parkour 2 WIPs, flip to wall dash, to wall dash 90 https://vine.co/v/eiHxgtxV6bF ",1434757734,sj_sinclair,63,20,24,0,tweet
612043879118798848,that good but painful squat onto toilet after leg day........ ,1434757606,angela_dash,5,0,0,0,tweet
612041698227712001,"Secret to the most amazing green beans: add fresh basil, garlic, dash of salt and lemon juice! Sauté https://instagram.com/p/4ISNHFGsFr/ ",1434757086,BrittNull,25,1,3,0,tweet
612039482120908800,So we just saw this car leaving my neighborhood.. Person also had stuffed animals on their dash. We can't even. #Who?pic.twitter.com/qPO8kEPGkj,1434756558,Lumaberry,15,2,3,0,tweet
612038452364845056,We put a mic on @CoachWaldrum during the Dash vs Sky Blue FC match on May 31. Here's your all-access pass: https://youtu.be/Q_D6Ho_3Hno  #DashOn,1434756312,HoustonDash,23,1,9,0,tweet
612036515158491136,Wabash Apaches Team looks to defend its 2014 @WabashCoYMCA Dash in the Bash championship.  Hope to see you there! pic.twitter.com/CU3c5210AT,1434755850,WCS_SUPT,5,0,2,0,tweet
612034057036255232,ZMOG my housemates made me a Rainbow Dash cake made out of real Rainbow Dash! pic.twitter.com/8aLma9Yvi1,1434755264,powerm1985,11,3,2,0,tweet
612032311643648000,"Relief from 114 °F. Sorrel- Hibiscus infusion, ginger, allspice, and a dash of demerara sugar. #StayingCoolinPhxpic.twitter.com/j4M8vW0nMs",1434754848,TheBreadfruit,2,0,4,0,tweet
612026181316050944,#BeatJunkieRadio @DASH_radio: 'Razorblade Alcohol Slide' by @DJQbert  (feat @djdstyles) - http://dashradio.com pic.twitter.com/kxgCsoqPZ7,1434753387,BEATJUNKIES,21,0,14,0,tweet
612026066593533952, http://www.twitch.tv/evolution_gamin  GIVEAWAYS @ 70 VIEWERS @cod_twitch @Dash_LG @Electric_GFX @drowdog @Disciple611 @eXGamerRTs @E3GamerTV @eXGamerRTs,1434753359,VIPER_TE,2,0,2,0,tweet
612026065481891841,Tonight @dash_radio on #Concerto A #FathersDay tribute All his favorites! #70s and #80 #Classical Plus! @OPERA_J0Epic.twitter.com/oyu8ThUO7c,1434753359,DashClassical,3,0,9,0,tweet
612025501511741440,"Pac Div | Dj Base | Myself 

Live from Dash Radio. 

Get your tix NOW for our show at The Regent 6.30.15 https://instagram.com/p/4IK1oxSLvv/ ",1434753225,Chuckisdope,5,0,3,0,tweet
612023576913276928,"we dont love these ""smash & dash"" hoes",1434752766,lindsayiswonky,8,0,1,0,tweet
612014847279169536,"10.45pm, Friday night dash to the store to get Ice Cream... #SingleLife",1434750684,JamesRees,7,2,0,0,tweet
612014815414890496,"Pardon the sites dust, first part of the Rockman Dash manhua is live! http://tinyurl.com/pks7e7p  @Protodude @GetMeOffTheMoon",1434750677,GodDamnProtoman,5,0,4,0,tweet
612011995139674112,"#Purple + pink rainbow dash long straight hair synthetic #cosplay #party full wig, LINK:
 http://www.zeppy.io/product/us/2/171488364670/ pic.twitter.com/1BXVzjPB8l",1434750004,zeppy_rainbow,3,0,3,0,tweet
612008760186380288,Eric Allen (MD) 10.84 heat 3 winner of freshmen boys 100 dash prelims #NBNationalspic.twitter.com/xCZWVrkclV,1434749233,milesplit,31,1,20,0,tweet
612006612308393984,Get #UnderTheUmbrella with @AlexandraAmor & I tonight on @dash_radio at 6 PM #Discover pic.twitter.com/qtZQZ8XsM4,1434748721,realmandyrain,94,4,29,0,tweet
612005679688196097,"Herschel Walker says he could still play in the NFL, last ran a 4.3 40-yard dash. http://yhoo.it/1Fr2GaM pic.twitter.com/ADjoi6T2NE",1434748499,YahooSports,12,4,15,0,tweet
612005668082466817,"@Jackthelad1947 
Abbott broke the record for the 100m dash when asked about Pope's views on climate.",1434748496,williamrmann,8,1,14,612000199662157824,reply
612004948461662208,Clock on the dash says 3:35 there’s plenty of gas and the night’s still alive.,1434748324,LBryanLyric,4,0,3,0,tweet
612004077833179136,Plz support my man @KeitelJr as he takes over #OldScratchRadio SUNDAY while Im away! http://dashradio.com  or dash radio app on SKEE 8pEST,1434748117,DavidFaustino,12,2,12,0,tweet
612004010854326272,yall need to drink some coffee with a dash of woke in it cuz yall r sleep as fuck,1434748101,hypelilnugget,13,0,17,0,tweet
612002996801572864,"applejack and rainbow dash by MagwaiZzz
Rainbow Dash and Applejack resting
#MLPFIM #brony #Applejack #RainbowDashpic.twitter.com/ucngc21a0R",1434747859,Lobo_Nox1313,9,0,3,0,tweet
612002333359116288,"Trey Ball takes the mound for Salem tonight, Red Sox and Dash at 7 pm. Game notes: http://salemsox.mlblogs.com/2015/06/19/salem-sox-gameday-staying-alive pic.twitter.com/rpUjvAq0UH",1434747701,salemredsox,6,0,2,0,tweet
612001203673800704,@F3WinstonSalem  PAX of 10 plus a Ramses breeze-in/breeze-out for 2nd F lunch. Missed the RAI guys. Rainbow Dash wins Burlap award. #BYOL,1434747432,SechrestTim,5,0,3,0,tweet
611990208544792576,.@karlihenriquez is interviewing the cast of @DopeMovie! RIGHT NOW on @dash_radio #SKEETVpic.twitter.com/qyc8mK4A0f,1434744810,SKEETV,3,0,2,0,tweet
611990021256675328,"Deep #blockchian analytics are coming to a #bitcoin near you, so you should leave and seek refuge in #Dash! http://cointelegraph.com/news/114604/good-bitcoin-bad-bitcoin-blockchain-analytics-and-fungibility  #dashdc",1434744765,fernando,6,0,7,0,tweet
611986630631493632,Get ready for incredible art w/a dash of #LEGO fun this Sun! #OlympusWPG #Family #FathersDay http://olympus.wag.ca/kids pic.twitter.com/TzhwMNsRKu,1434743957,wag_ca,4,0,4,0,tweet
611986455166976000,"Everyone should have their mind blown once a day.
#NeildeGrasseTyson @neiltyson
#music=#peace @dash_radiopic.twitter.com/Ajgx7TvZqv",1434743915,OPERA_J0E,2,0,9,0,tweet
611986256176746496,"A gifset of Lee Pace wearing a series of tight white t-shirts, as Joe in Catch and Release, just crossed my tumblr dash. ",1434743868,bimadew,9,2,0,0,tweet
611982592431161344,"I only want to hear the expression, ""that was fast"" at the end of a 100-yard dash.",1434742994,caseytduncan,11,0,4,0,tweet
611982260321959936,Alt/country with a dash of rock! @HudsonMoore at 8 p.m. Free! And perfect for a night out on the lawn!,1434742915,LevittArlington,2,0,4,0,tweet
611972965719277568,"We live to learn
We learn to live
Live your dash
Live your dash
Life is not a dress-rehearsal
Shine On
Like the 
The 
And the ",1434740699,TheStormare,11,2,5,0,tweet
611969072046026753,Geometry Dash might be fun if I was actually good at the game lol,1434739771,EntoanThePack,101,10,11,0,tweet
611968499255263232,Dash over to our #facebook page for a chance to win a #lidl #trolleydash http://woobox.com/g2g3rn pic.twitter.com/TGEzV27S59,1434739634,tallships2015,3,0,5,0,tweet
611968103153573889,There is not a man alive who doesn't sing the S.B.T.V intro,1434739540,dash_carter4,7,0,1,0,tweet
611960842725163008,dash a cute pic.twitter.com/PC1MOqeRML,1434737809,griffinblade,6,0,2,0,tweet
611956081171017728,INSANELY IMPOSSIBLE! | Geometry Dash #1 https://youtu.be/oi0U2xrwVHU  via @YouTube,1434736674,dawkosgames,7,0,1,0,tweet
611954602594934784,Janaya Webb of Norrristown finished 10th in the emerging elite 100 meter dash in 12.08 @Tanae_jay,1434736321,PennTrackXC,6,0,5,0,tweet
611949318258331648,"Classic with a big ol’ dash of glamour (and lots of hot pink)! 
 http://www.stylemepretty.com/north-carolina-weddings/winston-salem/2015/03/19/classic-southern-wedding/  
Photo: Whiteboxpic.twitter.com/A81TyGYrs1",1434735061,stylemepretty,9,0,2,0,tweet
611949101853360128,Happy Louis=Happy Me someonethatsfunny: Two posts have crossed my dash over the last day and both had simila  http://tmblr.co/Z0Avhn1nZbmXq ,1434735010,Dutchbirdie9194,4,0,2,0,tweet
611948684494929921,Isaiah Garland (VA) 10.67 - heat 3 winner of #NBNATIONALS emerging elite boys 100 dash prelims. pic.twitter.com/QHLTitXfWb,1434734910,milesplit,15,0,9,0,tweet
611945119189700608,We just implemented a @Shopify + CoinPayments integration for a client so they can start accepting DASH.,1434734060,Node_40,3,0,1,0,tweet
611943748503670784,"Add a dash of style to your dad,upload his pic & tell us something about his style #contest #StyleYourDad #FathersDaypic.twitter.com/UDj9PugQw7",1434733733,fbb_india,5,2,5,0,tweet
611943391320911873,"Check out an exclusive mixtape from our friends @gold_dash, https://soundcloud.com/damnsonmusic/gold-dash-damn-son-mix pic.twitter.com/EpHB3NldPX",1434733648,DAMN_SON_,4,0,3,0,tweet
611942546613276673,Dash & Lily's Book of Dares meets Simon vs. the Homo Sapiens Agenda in @Melody_Writes' TREASURE HUNT #TheWVoice #7: http://www.brenda-drake.com/2015/06/the-writers-voice-team-coffee-house-7-the-treasure-hunt/ ,1434733447,brendadrake,7,0,3,0,tweet
611942224197087232,"excited to have the NWSL back in action tonight, only been 2 weeks but feels like forever ... more importantly DASH back at home tomorrow (:",1434733370,Fusci28,6,1,1,0,tweet
611940147739906048,#BestSciFiActionScene @danielditomasso as #Killian in a #warlock #FightScene w #Dash https://instagram.com/p/4Hjy6AxePt/ pic.twitter.com/TovWLCyACV,1434732875,DanieldiTomass0,5,0,4,0,tweet
611939776791474177,Houston Dash look to keep unbeaten streak alive against Western New York Flash #DashOn http://www.dynamotheory.com/2015/6/19/8810063/houston-dash-vs-western-new-york-flash-preview-houston-dash-look-to-keep-unbeaten-streak-alive?utm_campaign=dynamotheory&utm_content=chorus&utm_medium=social&utm_source=twitter pic.twitter.com/zqpav82bzD,1434732786,dynamotheory,5,0,4,0,tweet
611936617935212545,Newly retired judge makes public a dash cam video showing a Chicago cop opening fire at car as it backs away from him http://www.chicagotribune.com/news/local/breaking/ct-chicago-police-shooting-video-met-20150618-story.html ,1434732033,NAARPR,2,5,3,0,tweet
611929498892795904,Dash cam video shows Chicago cop shooting at unarmed black teens in car: http://bit.ly/1GajTH5 pic.twitter.com/PLF47ALfYU,1434730336,vicenews,66,14,178,0,tweet
611927287127216128,Just has to be @Bettys1919 with a dash of @luscombedrinks #ElderflowerBubblypic.twitter.com/r4yBqlTu8N,1434729808,rhubarb2rhubarb,5,0,2,0,tweet
