ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
681203982044233728,@efrenvilla425 show us your thumbspic.twitter.com/VuuS5FcCam,1451246660,kay_dash_,34,2,11,0,tweet
681216502155100161," http://vinebox.tumblr.com/post/136061287841/tokyogoon-how-are-these-niggas-still-friends  MY FAVORiTE VinE SHOWED ON MY FUCKiNG DASH

ITS FUCKING SETH AND SAM AGAIN",1451249645,THATMESSYBlTCH,2,3,0,0,tweet
681260273013948416,TONIGHT 7p PT @dash_radio http://dashradio.com  pt2 of #Top100of2015 on #DanDigsShow - tracks 50-1! pic.twitter.com/OD4lvV47O4,1451260080,DanDigs,4,0,0,0,tweet
681254073367146496,that mad dash u do when u forget ur towel (Vine by @MikaelaLong) https://vine.co/v/eXnUXHOrPlU ,1451258602,HALLONSA,2,1,2,0,tweet
681252058406739968,"Thank you @Indiekidsyr, @SKYArmory & @PeppinosCuse (Downtown) for letting Dash stop by a couple of weeks ago! He loved his time with you!",1451258122,downtownSYR,4,2,2,0,tweet
681249596262072320,Shane Long gets under Wenger’s skin with display of drive and dash http://www.irishtimes.com/sport/soccer/english-soccer/shane-long-gets-under-wenger-s-skin-with-display-of-drive-and-dash-1.2477899?utm_source=dlvr.it&utm_medium=twitter  via @IrishTimesSportpic.twitter.com/qaWAgKMz6W,1451257535,IrishTimes,4,1,5,0,tweet
681249189783801856,#A4459654 My name is DASH and I'm an approximately 5 year old male Poodle Mini. I am already neutered. I have... http://fb.me/5zarZU1Qx ,1451257438,AnnCluck,2,0,6,0,tweet
681244506746949632,I liked a @YouTube video from @gameboyluke http://youtu.be/500LMGz9zAQ?a  Let's Play: Mario Kart: Double Dash!! Co-Op w/ GameboyLuke & Minty,1451256321,H20Reaper,3,0,0,0,tweet
681243986233810944,Me @ everything @simonefiasco puts on the dash pic.twitter.com/PJc3ooehqd,1451256197,dragthe_lake,16,0,4,0,tweet
681239936717164548,"Division 2 state qualifiers today: A. Lamb 2 mile, D. Holmes 2 mile, J. Donovan 1 mile, E. Duarte 55 meter dash, 4x800, and 4x400 #ramstrack",1451255232,MarshfieldTC,8,0,1,0,tweet
681237477449859072,DYING ON THE LEVEL I MADE!!?!? \\ [GEOMETRY DASH] [PART 15] http://youtu.be/RynbYh3zBYg?a ,1451254646,crayistaken,8,5,0,0,tweet
681237368909770753,@TheCYBB @Dash_LS @CamborneBand @Lanner_Band Not to forget these two supermodels ##CYBB2015pic.twitter.com/KuP4i5XIhO,1451254620,AnimalTel,3,0,3,681236830398853121,reply
681237096158265344,someone on my dash saying kylo ren fans are like ye olde loki fans No.... please dont say such things to me......,1451254555,gillfrond,5,0,0,0,tweet
681235571197349888,"I had an idea to draw a thing, and then I scrolled past a drawing of almost the exact same thing on my dash

Do I still draw the thing",1451254191,shoomlah,50,18,3,0,tweet
681229533261991936,"me: hasn't seen a second of any star wars film in my life ever 
also me: *sees finnpoe on my dash* good",1451252752,derryslosvers,10,2,1,0,tweet
681223640621264896,"Australia’s First Dash Cam, And New Matilda’s Temporary Home For A Few Weeks @newmatilda
 https://newmatilda.com/2015/12/27/australias-first-dash-cam-and-new-matildas-temporary-home-for-a-few-weeks/ ",1451251347,lynlinking,4,0,5,0,tweet
681222944706719745,Nappy Roots rapper R. Prophet put Stacey Dash on blast via Instagram http://bit.ly/1OfRS8L ,1451251181,GlobalGrind,6,1,14,0,tweet
681222176024981508,"Pony Christmas Postcard by GashibokA
Twilight, Rarity, Dash, Pinkie, AJ and Fluttershy Christmas 
#MLPFIM #bronypic.twitter.com/WqLBuuVFuk",1451250997,Lobo_Nox1313,20,0,7,0,tweet
681221606421729280,"Fantasy ~ Long night drive, feet on the dash, music playing, sat next to a man I adore.

Reality ~ Sat watching Bridgett Jones.",1451250862,AbellaElixir,11,1,1,0,tweet
681211017112760321,I'm going to DASH boutique today,1451248337,kenddiiee,14,0,0,0,tweet
681206412161187840,"TOO HOT, TOO SPICY! | Geometry Dash HOT SAUCE CHALLENGE https://youtu.be/BSU6FtbjskE ",1451247239,RealZombieSMT,12,2,0,0,tweet
681205847981162496,If you haven't seen it yet our DROID DASH opens for entries January 1st!Run with the force this May 4th! #ukrunchatpic.twitter.com/4B3RG16VEW,1451247105,POWVirtualRun,13,3,3,0,tweet
681203982044233728,@efrenvilla425 show us your thumbspic.twitter.com/VuuS5FcCam,1451246660,kay_dash_,34,2,11,0,tweet
681202967270141952,Nappy Roots rapper accuses Stacey Dash of aborting their baby http://bit.ly/1ShNGqG pic.twitter.com/8BARdHtsNB,1451246418,RollingOut,2,2,7,0,tweet
681198509136154626,"Tweet of the year, moment of the year. @jedgrant8 tweet about @jamiec91's mad dash to the airport #TweetsoftheYearpic.twitter.com/CJxNrBylrL",1451245355,LiamDrysdale,39,0,15,0,tweet
681197916745109504,Ewing's 55 dash time qualifies her for the D4 Championship,1451245214,ladyvikingstf,11,1,6,0,tweet
681195029960994817,Did I just read that Stacy Dash dated a member of Nappy Roots? pic.twitter.com/E26PvXdpCu,1451244525,JamilahLemieux,52,15,6,0,tweet
681194593036021760,Uncle: what level r u.      me: 400           Uncle: I want u to come out with a first class Me: the one u dash me shea CGPA,1451244421,smartojiludu,4,1,12,0,tweet
681192767507267584,@WHS_track14 @WHSBombers Congrats to @moira_mcdonald for her awesome 300m DASH with a new PR 43.75&State qualifying pic.twitter.com/pZjVDCtmfw,1451243986,Lindy_Row,10,0,1,0,tweet
681192668848898048,Don't drink or you'll end up with an iphone 4,1451243962,Dash_bondar,23,1,3,0,tweet
681187884410507264,"Use the EM dash ""—"" when a speaker is interrupted. Ellipsis ""..."" when they allow their words to trail off. #writetip",1451242822,NatRusso,3,0,3,0,tweet
681187498308059136,Soph Elijah Duarte ran a big Pr in the 55 dash 6.93 to qualify for states #HolidayChallenge,1451242730,MarshfieldTC,12,0,2,0,tweet
681182389696114689,me when i see my friends' art on my dash:  YES there they go with that talent. luv it. luv themdo u see this???look at this,1451241512,flowerveil,36,0,19,0,tweet
681180935027568640,"Haha! Ace to meet you all, sorry had to dash...gran was drunk and wandering Off xxx https://twitter.com/PLewis1975/status/681171235364024321  <quoted_status>@gemmaoaten look who we bumped into in my local...

Our home grown star!! pic.twitter.com/aiaSfWJf4S</quoted_status>",1451241165,gemmaoaten,18,2,2,681171235364024321,quoted_retweet
681179569655791616,"So, we got a chance to talk to flash, dash and crash today; along with the bash brothers. #goodday",1451240839,jdemling,11,1,6,0,tweet
681179157364097026,U of L QBs nicknames: Lamar Jackson (@Lj_era8) is flash & Reggie Bonnafon (@RegSoSpiffy1) is dash; they gave @BrandonRadcliff one - crash,1451240741,jdemling,44,3,29,0,tweet
681171234747465728,Chayla Ewing places 6th in the 55 dash with a monster PR of 7.69! pic.twitter.com/3YIVUqlWso,1451238852,ladyvikingstf,12,1,6,0,tweet
681165628456222720,Thanking God For Another Day 12-27-15,1451237515,Dash_Ingram,3,0,4,0,tweet
681160250569945088,"Thank you @HeartCNY, @GetMetroFit, @evergreenpub, @OnondagaHisAssn, @Be_A_ShowOff_  & Starbucks for having Dash come play!",1451236233,downtownSYR,4,0,2,0,tweet
681156570353274880,The undertale fanbase needs to stop I just saw sans guro on my dash,1451235356,pigbloodpond,8,4,0,0,tweet
681155481495334912,@Dolly_n_Dash Well done! ,1451235096,PottsAndPlum,3,0,2,681154202324865024,reply
681154661341093888,You can catch #BirdsintheSky 'Best of #UKGrime 2015' w. @SonRaw again tonight at 8pm ET | 5PT on East Village Radio via the @dash_radio app.,1451234901,EVRadio,4,0,1,0,tweet
681154202324865024,A lovely lady called Caroline came to visit me today from Cardiff Canine Citizens & helped Mum with making me brave & clever. I did good.,1451234791,Dolly_n_Dash,33,8,2,0,tweet
681154178350247938,"2oz @TeelingWhiskey 
.5oz @geijerglogg 
.25oz honey
.5oz lemon
Dash tiki bitters
Dry shake
Top with hot water in mug https://twitter.com/remoriginal/status/680802917813714944  <quoted_status>Someone bring me a hot toddy - @Jaquool what's the best toddy recipe you got?</quoted_status>",1451234786,Jaquool,6,1,3,680802917813714944,quoted_retweet
681152319308873728,@anne_theriault ive seen this go past my tumblr dash like 5 times & it's like... that's not where your uterus is. it's fine! it's just fat!,1451234342,Hello_Tailor,6,1,0,681151885244510208,reply
681150876149395457,"Shadeed dash headach...
Addiction aik buri cheez hai...",1451233998,wAllah_its_ME,5,0,2,0,tweet
681150058167926784,Get a #free #Flight Ticket when you buy this Portable #GPS with Build In Dash Cam pic.twitter.com/zty24LNLJi,1451233803,JarirBookstore,16,1,5,0,tweet
681148335516942336,lol id dash him out the car https://twitter.com/mannyeuphoria_/status/680933535008571392 ,1451233392,RuvaMaps,2,1,3,0,tweet
681146002204700672,"Within the space of that dash I imagine Milo clutching his pearls while reaching for a notepad labeled ""Jurnlism"" pic.twitter.com/hyf03FD1m9",1451232836,vid_icarus,11,2,2,0,tweet
681142223400865792,"My pony waifus:

1. Twilight Sparkle
2. Starlight Glimmer
3. Rarity
4. Fluttershy
5. Rainbow Dash
6. Applejack
7. Pinkie Pie",1451231935,MeggieVectors,5,1,1,0,tweet
681140022364508160,i hate geometry dash,1451231410,jenna_ceee,19,2,1,0,tweet
681133844481703938,"Like suspense w/a dash of romance?
Try the Boys of Syracuse, Kansas series by @KacyAuthor. In Audio & eBooks http://amzn.to/1TeyWre  #IARTG",1451229938,patrussellbooks,1,0,11,0,tweet
681129072668184578,"For completeness, the Mk3b dash. Updated textures and details on the ISI original.
@rfactor2pic.twitter.com/rhfIYIINsr",1451228800,crossplymods,4,0,4,0,tweet
681128176928616449,my 1 year old nephew got rainbow dash - my little pony for christmas and it made him so happy pic.twitter.com/pVL43UfkgJ,1451228586,zoellatho,8,3,2,0,tweet
681127270258446336,When she says ur a good guy. But all you really want to do is smash and dash. pic.twitter.com/5uXaMqTkD4,1451228370,KjThaMonarch,4,0,2,0,tweet
681119385658855424,"during seventeen's performance my tlist became a wonwoo, mingyu's dash and oh! jeonghan's too. plus jihoon.",1451226490,taelightful,16,1,10,0,tweet
681118851082358784,#fashion #menstyle  sales steals offers have a butchers #streetwear #designer Harry Dash http://buff.ly/1R2lqHC pic.twitter.com/nZZFhV1E3G,1451226363,fashiondiyteam,1,0,0,0,tweet
681116493808070656,Dash is in my daughters bed and he's wrapped up like a burrito ,1451225801,Witchywoo40,4,0,0,0,tweet
681106373254475776,"If I can't go tailgating because of the rain, I'm coming to dine n dash the Walden ave location in Buffalo, NY @IHOP",1451223388,Nate_Smith_22,9,0,2,0,tweet
681104538405892096,Book Dash Product Icon –  Icon by @mcookie #concept via @Sahil623 http://www.materialup.com/posts/book-dash-product-icon pic.twitter.com/WswEDn2D9m,1451222950,UPLABS,7,0,1,0,tweet
681096170962292736,How the mighty... RT @NakedUniversity: Stacey Dash. https://twitter.com/NakedUniversity/status/669923443429765121/photo/1pic.twitter.com/uq8YjYa5nr ,1451220955,Fresh_Lezinto,2,0,1,0,tweet
681093056087638016,"AHEM
i need some beauty on my dash pic.twitter.com/xNMX33semW",1451220213,kokokosir,4,1,0,0,tweet
681092777271115776,Outfield dash time as we're off to the 6th with @MelbourneAces  8 leaving us 0pic.twitter.com/3fm7mnujUl,1451220146,PerthHeat,4,1,1,0,tweet
681092167897640960,Ran the Glastonbury Tor dash. Slipped over in the mud about 10 times. https://www.strava.com/activities/457152879 pic.twitter.com/kzX98RmQit,1451220001,peppered,3,0,0,0,tweet
681091490861432832,A DASH OF YELLOW - my latest #ootd on the blog: http://ow.ly/WlHjT  #ootn #wiwt #fblogger #fashion,1451219840,TheFashionAche,2,0,0,0,tweet
681091281792045056,If your a Kardashian/Dash Doll fan! Ask me for anything and I'll see what I can do! We have to do something while we wait for #Season2,1451219790,DashDolls_E,4,0,1,0,tweet
681089657556172800,Doing some serious shopping... fave if you'll be making a last minute dash to a #benefit store today!pic.twitter.com/0RjGYXCYKw,1451219403,BenefitID,4,1,0,0,tweet
681086687737417728,How is it even legal that I have to hide wine in my bedroom because of my mum and her sister.. I need dash to my room for every sip.,1451218694,NtoshToyin,2,2,0,0,tweet
681082536299237377,I will bottle all of those male tears and dash my vodka widdit. zonke pic.twitter.com/GHaHEE3XdI,1451217705,mradebe_,9,0,10,0,tweet
681077008483352576,Played Cycles on Geometry Dash. Fuck Cycles on Geometry Dash.,1451216387,crayistaken,10,3,0,0,tweet
681074577913573376,Bangers 'n Dash by Peter Davidson http://bit.ly/1S4usEX  #Art #Northumberland #Paintingpic.twitter.com/4k1DcebzgK,1451215807,Bridekirkart,3,0,5,0,tweet
681068520227106817,wth is going on with 5sos and why am i seeing all this shawn mendes on my dash?? @alltiemhemmo ari explain,1451214363,darlingorganas,2,2,1,0,tweet
681067768179904512,"Gepster, meet Dot & Dash, adorable robots that let kids have fun while they learn coding! http://www.inc.com/will-yakowicz/a-man-his-robot-and-a-plan-to-teach-kids-to-code.html  #InformationTechnology",1451214184,GEPIndonesia,3,1,0,0,tweet
681058982493073409,"RT to enter!

#Win a Mio MiVue 638 Touch 1080p Dash Cam worth £149.99! 

#Comp #Free T&Cs

 http://www.sunmotors.co.uk/offers/win-a-mio-mivue-638-touch-1080p-dash-cam-worth-149-99/ pic.twitter.com/koXk0648JD",1451212089,SunmotorsUK,248,379,1528,0,tweet
681057519901523968,"I Dream of Zombies: a new kind of #zombie book-humor, a little romance, & a dash of pepper! http://bit.ly/1QK6FJJ pic.twitter.com/ad3QX3qmZD",1451211740,CatsPajamasNote,0,0,2,0,tweet
681053605709922304,"Dash officially becomes the world's reserve currency.
 http://www.dash.org 
#DashDC #2016PopCulturePredictionspic.twitter.com/dmKmChVIxw",1451210807,Dash_Nation,3,0,2,0,tweet
681051964642230272,"Madrid's desperate dash to tie up Jose, writes @DuncanCastles
 http://www.thesundaytimes.co.uk/sto/sport/football/Premiership/article1649431.ece pic.twitter.com/DNaycw4RFX",1451210416,ST_Sport,4,3,9,0,tweet
681038617859461120,I'm flouncing around in a dish-dash.,1451207234,Swissss,5,2,0,0,tweet
681025106382958592,that moment of bliss in between seeing a hot werewolf on ur tumblr dash and the crushing low when your brain realizes who drew it,1451204012,senedjem,4,1,0,0,tweet
681023659675414528,"I get really emotional when I listen to Start: Dash! It's one of my fave songs, and it always makes me smile and start to cry.",1451203667,llconfess,49,0,12,0,tweet
681018694084857857,Gino ft Dash D.U.B. - Time For It @Da_Real_Gino @DashDUB Shot by @KWAYofDDE http://raphd.com/vid/26479/ ,1451202484,CULCHR,2,0,2,0,tweet
681015635212505089,Stacy Dash literally looks like a deteriorating white woman with a terrible tan it's so sad.,1451201754,astrog1rll,89,5,38,0,tweet
681012571256688640,When your boyfriend brake checks you so you slam your head into the dash ,1451201024,ashten_nicole_,10,1,2,0,tweet
681010153592754176,Man tonight was awesome playing with @cookeeeemonster and @MsTeamKK lmao. Much love to those 2 and I think I now owe my left kidney to KK :l,1451200447,phj_dash,4,0,0,0,tweet
681001002976325632,"So, looks like most of you folks wanted Geometry Dash! ;) pic.twitter.com/W6cyHzAgnU",1451198266,RealZombieSMT,24,5,1,0,tweet
681000078299934720,Nietono needs to use more jab and dash attack against Sheik at low percent.,1451198045,LarryLurr,10,0,0,0,tweet
680992040298102784,"Sensible Car Registration, Tracking, & Monitoring Act of 2020: All cars will be required to have a dash camera & GPS device unit. #UniteBlue",1451196129,UnseeingEyes,4,1,2,0,tweet
