Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530898085.0,TheQueenOfBitcoin,curve,"
lol 
",,174,0,0
1530897434.0,djays1.618,MAYBE THE REDUCTION IN BUYS SIGNALS THE NEXT TURNING POINT. ,"




43 minutes ago




one indicator that .Aligns Still like the drop to the 4000 and rebound theory , so  get more info  
consider 107points move. Earlier fib zones from previous charts, +longest bear cycle_+normal pattern is consolidation -low  volatility . + next gen blockchain""(s)_






29 minutes ago





Comment:
					So to decide.. .ShortTerm-intraday-consider that strong buy this morning. and the resulting fib zones, for sell. 

LongTerm-then adjust to consider the general trend, for (goal dead cat bounces..more realistic one last down--* Sell For next level Strong Buy (month:shape-Hump up/cut and buy. continue)

					
				




",,45,0,0
1530895481.0,CryptoManiac101,CRYPTOCURRENCY MARKET CHEAT SHEET - CryptoManiac101,"




an hour ago




Cryptocurrency Market Cheat Sheet  

Psychology of a Market Cycle  

The Feelings Appearing as the Market Fluctuates  

CryptoManiac101






an hour ago





Trade active







38 minutes ago





Comment:
					SMASH that LIKE button for support! Thank you!

					
				




",,361,1,19
1530895135.0,Jack777,BTC-second daily inside bar - Break coming! ,"
Helloo guys, hope you're doing fine. We now have the second Daily  inside bar  for grandpa  Bitcoin             , which equals an equilibrium pattern on shorter time frames like the 4H & 1H. We have our 4H Lower Highs of 6700 as resistance, and 6400 with  double bottom  as support.  

=> A break here is coming sooner than later. I will be talking about this in today's episode of the 'Crypto Chart Analysis', make sure to watch it! ;)  

All in all, the bulls have maintained 4H EMAs as support, and are exactly between Daily 12 & 26, in a nice consolidation over the last few days. This gives them enough power to break  bullish  , but of course, the market in the end decides. If we look at the nephews like IOTA or EOS: those were much weaker already, so not a good indication on that front.  

If we manage to stay in the 4H equilibrium/Daily  inside bar  , I think a break should be coming this weekend. I wish you a good trading! ;) No matter what you do: set your stop loss & beware of fake-outs.  

If you had some value from my analysis, please like & subscribe, I will be doing those daily from now on! ;)  

About myself: Global citizen & early  Bitcoin              adopter from Germany. I invested in the 2nd rally from 50 to 1.000 Dollars in  BTC              .
",,174,3,10
1530894275.0,DrDovetail,Still inside larger rising wedge; Potential inverted h&s in play,"
After seemingly breaking down from the first  wedge  but not getting a big enough red candle to go with it I have readjusted the smaller green  rising wedge  to fit more of a traditional  bull flag  shape. Was also able to widen the larger purple  rising wedge  with the newer candles wicks to see that we are still very much inside the bigger  rising wedge . We could essentially however stay inside the bigger  wedge  and trigger an inverted head and shoulder pattern for a  bullish  break upward before we break downward out of the larger  wedge . If hat were to happen it may allow us to avoid breaking downward from the bigger lavender  rising wedge  all together.  Current stochrsi, and  rsi  on the 4hr chart seem like  tey 1.95%  are ready for an upward climb as well. All these things considered makes this idea a neutral one.  
",,80,0,1
1530893174.0,StatFall,BTC 1Hr Possible Inverse Head and Shoulders,"
Watching for another dip to complete the right side of this  Inverse Head and Shoulders  pattern. Looks like just around $6,800 is our neckline. Could take a day or two for this pattern to play out. Watching for a break of the Neckline for a Long entry. A dip below our Head would invalidate this pattern. 
",Long,152,0,2
1530892049.0,AbdallahDaif,btc nolog,"
 btc              long term support 
",,67,0,1
1530890549.0,rgeddes,Bitcoin Ready To Drop It Like Its Hot Before We Bounce Bounce,"
 BTC 1.07%  continues to trace what appears to be an  H&S  pattern. 

We are currently working on the right side of the pattern which means we will likely see a push to the 6600's before a drop to the 6300's where we should bounce back up through 6400 and 6800 in a more convincing manner. 

The right side hasn't completed yet so this is still unconfirmed.  What we can say is we are still struggling to get about 6800 and we seem to have enough support right now keeping us above 6200. 

Weekend trading has a tendency to be unpredictable but I expect the right shoulder to finish and a bounce at the 6300 level this weekend - possibly today - which should give us a much better chance at breaking through the 6800 and onto the 7200 barrier. 

If you are taking a position - keep an eye on the charts and try to buy in the 6300 range - otherwise if you are holding - enjoy the show.
",,155,0,1
1530888568.0,Monaco85,Trendchannel was left bottom. Retracement to 6288 possible,"
 Bitcoin              tested the trendchannel from below, my scenario with the highest probability is that we test the 50  Fibonacci retracement  together with the Daily Support at 6288 Dollar. 
",Short,128,0,4
1530887058.0,Quartz4ever,BTC 1 hour Divergence chart - Under the green lines,"
Divergence ""same direction"" ... with that price action theory, it remains under those conditions until changed. Divergence can lines break at any time, I think of them as diagonal supports/resistances. 
",,111,0,0
