Time Stamp,Username,Topic,Text,Direction,Views,Cmt.Num,Like
1530534537.0,Dharma_Bull,#BITCOIN #BITCOINPRICE #TRADING #BITDHARMA,"
Price is found into a  falling wedge , which means that, sooner or later, price will rise up.
",Long,47,0,0
1530533265.0,julia17,Btcusd update,"
Hold long
",Long,60,0,1
1530533261.0,tecknit,Using Elliot Wave Theory and Fibonacci I believe correction over,"




an hour ago




The only anomaly is that the Wave Y sub-wave B has a sub-wave of impulsive 12345 instead of  ABC . Other than that, this looks very clean.






25 minutes ago





Comment:
					One mistake - the 4,700 - 4,800 is actually still in play. In any case, we are very near the end of the correction

					
				




",Long,39,0,1
1530531910.0,JFD_Research,Bitcoin - daily - Time for a bit of recovery?,"
Trade Alert 

Potential trade is building up, so here is a trade idea. It's up to you to take it, but if you do, then have your SL in place. 

BUY: at ~6500 
TP:  7500 (if the buying momentum is there, then you can try to drive it further, but in this case move SL to 7500 to secure the profit) 
SL:  6000 

This is just an idea. 

Never forget your SL !
",Long,88,0,2
1530529785.0,Guerrera,BTCUSD Elliott Wave Analysis,"
Looks like we have finished one more  5-wave              cycle for  Bitcoin              and ready to gu up. 
We have broken up the  downtrend channel  with clear strong impulse and now it's accumulating for the next impulse up.  

If this analysis can be useful for you, leave a comment or LIKE!  
Thank you for support!
",Long,129,0,8
1530528835.0,TheChartGuys,BTC 4 Hour Equilibrium Tightens,"
 Bitcoin -0.11%  in a tightening pattern on the 4 hour which is showing up as a daily  inside bar .  
The break of this range today will dictate momentum for this week as it is time for the bulls to prove follow through or shut up.  
Healthy daily consolidation so far which is a great setup for follow through, but bulls have disappointed on many occasions the last few weeks.  
The current setup will allow for a trade entry on a break in whichever direction, keeping in mind we have been seeing some fake outs.  
Clear higher lows and lower highs to use as stop levels for those wanting to keep a tight leash on the trade.  
Lots of patience waiting for this break, likely sometime within the next 8 hours or so. 
Watch for  volume  to indicate potential follow through when the break occurs. Be skeptical of a low  volume  break.  
",,516,1,28
1530527725.0,TiborVrbovsky,Bitcoin Remains Strong.,"
Hey, I am back after some time looking at  Bitcoin -0.11%  once again. 

Bitcoin -0.11%  has found good demand in 5800 area, where  Bitcoin -0.11%  has went few days ago from 5755 directly to 6250 (8,5%) in one candle, this time Bitcoin -0.11%  has confirmed this support once again, with even stronger bounce from 5850 right to 6545 (11%) with the help of  Ascending triangle . 

Currently  Bitcoin -0.11%  is in a huge falling wedge bullish pattern  which  Bitcoin -0.11%  has already broke through and found a bit of support at this  falling wedge  downtrend line. 

In shorter term,  Bitcoin -0.11%  seems to be in a  Bull flag  with great demand. 

Lets look at Indicators. 

Relative Strenght Index has shown after longer time finnaly break into strong  demand zone  above 60 and have stayed there for a while pretty high, was fighting with 60 level failed few times and had to retest support, which was succesful with a strong bounce, than  Bitcoin -0.11%  tried once again to break this 60 key level but failed so retested support once again, and once again  Bitcoin -0.11%  have seen a great demand bounce.  

So overall  RSI  looks good. 

On Moving Average Convergence Divergence you can see that after this 11% run-up, you always see selling waves come.  

But this time, these waves havent made really any significant movement downwards, which shows good demand in sell trend. 

Also three waves are enough for the sellers to be satisfied, but yet 4 can come, but not that likely. 

So even overall  MACD  looks good. 

So I think thats about it.. If you have any Questions feel free to ask me down bellow or at my Discord channel!  

Hope I made your view on whats going on with  Bitcoin -0.11%   somewhat clearer.  
If you like this  Technical Analysis  let me know in the comments, Likes are aprreciated, Thanks !  

If I see something worth to share on the chart I will surely do an Update. 





",,205,1,8
1530527079.0,JoshMutch,camel bottom,"
developing a strong camel bottom
",Long,128,4,9
1530524737.0,DestinationMoonCrypto,Bitcoin Today: Tether could be a problem,"
Price 
Like was expected, closure of the June  Futures  brought movement to the market and pulled the price above the  Bearish Trend Line , which was a strong resistance to the price recently.  BTCUSD -0.11%  reached 6300.0 level, which was crucial for breaking the downward pattern, but did not go upper and has been trading in an indecisive pattern slightly above it during the weekend. To confirm the further development of the upward movement, we will need to see more volumes above the 6300, which will prove that traders are ready to buy on this price; next resistance on the way up will be 6500 – 6650 zone. Negative scenario is a further movement in the narrow lateral pattern, which will demonstrate low demand on current price and eventually bring  BTC -0.11%  down again; 6000.0 level will play a supportive role I such scenario. 

Today forecast 
Trading in the 6300.0 – 6500.0 zone.  

Latest news 
Red Flag Waved in Tether’s Relationship with Kraken Exchange 
Bloomberg recently suggested tether trading red flags. Enlisting former Fed regulator Mark Williams and NYU’s Rosa Abrantes-Metz, Mr. Leising and his collaborators examined USDT activity on Kraken, finding “oddly specific order sizes—many going out to five decimal points, with some repeating frequently.” Trading bots, if that is what this is, are rather par for the course these days, and hardly controversial. It’s USDT’s lack of responsiveness that has this group searching for explanation.  Bitcoin -0.11%  core ( BTC -0.11% ), again assuming tether  inflation  as the cause, jerks and pulls seemingly according to tether dumps, which most would term “normal.” Tether lingers, unresponsive.   
The theory goes that with increased demand, an asset’s price should correspondingly increase. One trade, of 75 tether, for example, managed to move the price three naughts and a one after a decimal point, basically nothing. And USDT price should’ve gone up at various other stages, along with pumping the gas with still more tether to bring it to settle. That didn’t happen either. Again, what should be a natural search for equalization through supply is instead, seemingly, being controlled by bots. 
Some immediately believe this to be textbook manipulation, but more substantive information is needed before making such an accusation. Still, researchers maintain these kinds of irregularities “would be akin to defying  gravity             .” The manipulation question first came from a renowned poker player, Andrew Rennhack. He scrubbed data from Kraken and published his musings. He was one of the first to openly suggest something was amiss. 
Later, researchers noticed those oddly specific numbers, such as the 13,076.389 tether, lead them to “suspect that such numbers could be signals to cheaters’ automated trading programs. One possible explanation: The software would look for orders with a unique size, and trade against that.” Taking both sides of a coin gives off the impression of a kind of momentum, and government regulators have seen fit to make doing so illegal. No evidence that Kraken itself is involved in any manipulation has emerged. Kraken  CEO 0.71%  Jesse Powell responded, “Nothing looks out of place to us in our publicly available data feed. We have not verified the legitimacy of the data set  asked us to review.”   

Philippines’ Economic Zone Creating Crypto Regulations, Licensing 25 Exchanges 
The authority of the Filipino government-owned economic zone is drafting regulations for cryptocurrencies and planning to limit the number of licenses it issues to 25. Other rules include the requirement for each crypto exchange to invest at least US$1 million within 2 years. The authority has reportedly received about 60 applications from crypto companies so far. 
“There are many operating scammers who set up an exchange with very little capital and they are victimizing investors…We do not want the Philippines to be a haven for scammers even if these scams are happening abroad. That’s why thro 

",,139,0,1
1530524443.0,jreinninger,Bye bye ...BTC Bears! ,"
I don't see anyone acknowledge the reverse  cup and handle  pattern that is text book to the downside before we went back up. It may not last, but I believe we are heading up permanently sooner than latter. I threw in my buy box of where the bottom most likely will be in my opinion and a breakout box if the bulls take over from here. ENJOY!
",Long,106,1,2
1530532693.0,r.balejik,next move will be decided this night.,"
 bitcoin -0.11%  is playing nice  fractal , lets see what develops from it. I am personally for short, but let's see
",,30,0,2
1530530115.0,GansuhTumenTsereg,mybe btc,"
hmm
",,88,0,3
1530529166.0,SeekFind,BTC-USD Bull flag forming above dynamic demand for Bitcoin?,"
Context: 
A 10% rise from 5800 over the weekend, could be the beginning of the end of low prices for a while. 

Current Trend: 
Since then a  bull flag  looks to be forming above dynamic support at around $6180. 

Target: 
There is possible LONG entry at $6340, as price follows a potential journey across the  Ichimoku Cloud , target $6700.  
",Long,79,0,4
