ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
747114691030319109,@TezlynFigaro @CNNSotu I was bullying no one. But I agree Turner is stellar.,1466960997,jaketapper,6,3,0,747114517499305984,reply
747195021695193088,@YouTube hell yeah bro Cannibal Corpse rules \m/,1466980150,SICKBASTARD3,2,1,2,747158934171975680,reply
747132601689726977,"rt this to gain stellar stan mutuals, follow everyone who retweets this and make sure to follow back ",1466965267,kpopgainmutuals,25,2,107,747130056032428032,reply
747214057443209217,But 4 real festival was stellar as usual pic.twitter.com/A5O7wUkp00,1466984688,dfc23,13,0,1,0,tweet
747209710387007488,So thankful to have been able to represent Kutz and NFTY at the NYC #PrideParade !!!  #PrideNYC #LoveIsLove #kutz16pic.twitter.com/TjJfdeiL6A,1466983652,str_mvp,18,0,1,0,tweet
747204220747661312,I WANT the Prince tribute to be stellar; I want the entire show to be stellar. I don't hate-watch the BET Awards. BUT they better deliver.,1466982343,huny,3,0,9,0,tweet
747201611810865153,A little surreal Stellar Conflict! @StrongholdGames @ArtipiaGamespic.twitter.com/w6H8QcmrAS,1466981721,MinasCardboard,15,1,3,0,tweet
747188302013407232,Stellar cast and gripping performance @GB_TheatreCo @ApplebyCastle.  #OutdoorTheatre at its finest. #LakesAlivepic.twitter.com/81mTv1krEF,1466978547,lakesalive,6,0,4,0,tweet
747185532963196929,Last night was pretty stellar. @matedgar was joined on stage in the Main Room by @DougStanhopepic.twitter.com/oK5dJVwp8o,1466977887,TheComedyStore,27,0,7,0,tweet
747185522787786752,"""Semiotic Standard For All Commercial Trans-Stellar Utility Lifter And Heavy Element Tra” https://typesetinthefuture.com/2014/12/01/alien/ pic.twitter.com/R1ICzLjLch",1466977885,iA,33,1,9,0,tweet
747180735346388996,The Day of Crimean Tatar flag: biggest ever 39-m long flag carried along Kyiv's central str/ http://ua.krymr.com/a/news/27821678.html pic.twitter.com/zjUcqejoRX,1466976743,EuromaidanPR,12,1,9,0,tweet
747179617254051840,a dash of @sophie_aldred; a pinch of @TrevandSimon & a sprinkling of stellar cast. Free & Funny & waiting for you.. pic.twitter.com/53r745ZpPK,1466976477,Strangeness_in,11,0,12,0,tweet
747177387910012928,".@Beholder_Mare went 5F in 59 flat, a little faster than Richard Mandella wanted, and Stellar Wind went same distance in 1:00.80.",1466975945,Sham73,13,0,9,0,tweet
747177157588189184,it would be stellar if someone threw rocks at hillary clinton while she marches at NYC Pride,1466975890,theOFFICIALmilf,16,1,2,0,tweet
747172721923137536,Adam Fox is Harvard-bound after a stellar showing with the US NTDP U18 squad ~ http://cflam.es/28Wll72 pic.twitter.com/lRSUt18mY9,1466974833,NHLFlames,41,0,12,0,tweet
747165970158870528,ICYMI: Interview with @Lilmamba_nuna after her stellar 56.16 400H!  https://www.facebook.com/NSAF1990/videos/10153755949211687/ pic.twitter.com/w6t3mfh9G7,1466973223,TweetingTrack,22,1,9,0,tweet
747155173894651907,"rt if you loVE DANK MEMES :DDDD

like if life is meaningless and not waking up tomorrow and just dying would be stellar",1466970649,TommyManiaDX,42,0,31,0,tweet
747151199552544768,"Getting caught up watching #ChefsTable - so inspiring to watch these stellar chefs discuss their journeys! 

#food #foodie #ATL #Atlanta",1466969702,DemiNewell,20,0,3,0,tweet
747140892067307521,Dinner is here! @robertm5 @ErikaDeBusk @ScandicAtheist @edguygz @Kreimhild @72nivek @Fredovhell @mayra_str @15Gizmopic.twitter.com/wgPh1X6ai4,1466967244,M6NSTER,11,5,4,0,tweet
747139200319819776,STELLAR WIND worked 5f this morning in 1:00.80 @santaanitapark.pic.twitter.com/T2MX3X1ato,1466966841,ClockersCorner,17,0,6,0,tweet
747133345528713216,The #BlackLivesMatter preservation panel at #ALAAC16 : worth the price of admission by itself. Absolutely stellar speakers and presentation.,1466965445,arlierman,19,2,10,0,tweet
747132601689726977,"rt this to gain stellar stan mutuals, follow everyone who retweets this and make sure to follow back ",1466965267,kpopgainmutuals,25,2,107,747130056032428032,reply
747131732067966976,Check out our poll to help us pick our next STR Book Club title! #STRBookClub #SummerReading https://docs.google.com/forms/d/1ns_bDmA9pffUfX9cd7dpwpQ4x7dLPOtKnFLOhK8Qzz0/viewform?usp=fb_send_twt ,1466965060,StanaTalkRadio,22,5,8,0,tweet
747128307355815936,"At five furlongs... Beholder (:59 flat), Firing Line (1:00 1/5), Flamboyant (59 4/5), Living the Life (58 4/5), Stellar Wind (1:00 4/5).",1466964244,BH_JBalan,17,1,5,0,tweet
747127000628756480,#Rasaali Classical yet magical Westernized tune @arrahman lovable vocals @dsathyaprakash @sashasublime @iam_str pic.twitter.com/qFmgCPAwg9,1466963932,KollywoodMarket,19,0,14,0,tweet
747124767556263936,"@vuyozangqa Happy b/day bud. Hope u had a stellar one, celebrated quietly with a quiet beer or two.#goodman#7sLegend pic.twitter.com/8D8g29MHHP",1466963400,MphoMbiyozo,15,0,7,0,tweet
747123695483658240,"Marana mass fan made poster of @iam_str's #AAA
@Adhikravipic.twitter.com/3mT4TrBIdR",1466963144,Simbhu_FC,131,2,81,0,tweet
747120648942608384,"Here Is Another 
#Rocking Fan Made Postor #AAA
#Design #Sam Navyn
@iam_str & @Adhikravi pic.twitter.com/yBwgFhvzRU",1466962418,iam_AbdulRayees,31,0,26,0,tweet
747112537787928576,Thanks for the shout out! Tomorrow is the PRE-KLSS week! Look out for a stellar post with tips from @jenmalonewrites https://twitter.com/WingedPen/status/747045543264796672  <quoted_status>#KidLitSummerSchool 2016 starts TOMORROW!!! Our interview w/ @SudiptaBQ and @kamikinard! http://wp.me/p6XhXK-nV  pic.twitter.com/ysYYKITL7s</quoted_status>,1466960484,kamikinard,5,0,4,747045543264796672,quoted_retweet
747111430822858753,"ATHLETE FEATURE: @A_Kainz graduates Roosevelt following stellar four-year, multi-spot career
 http://www.miprepzone.com/thenewsherald/results.asp?ID=12568 pic.twitter.com/3Nnwp1SrhX",1466960220,SamElliottTrib,29,1,10,0,tweet
747107885503684609,STR@SRP: Stripes pitcher Reid Detmers facing Stars http://atmlb.com/28VQP16 ,1466959375,SteeleFrank,19,0,12,0,tweet
747105020139560960,"Grand Str
Lone Star Classic
Shown by Kendhal  Nix
Raised by Shirley
#BreedLautner

Matt Lautner Cattle 515.391.9540pic.twitter.com/MJeojBCcnZ",1466958691,mattlautner,16,0,2,0,tweet
