ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
793561636678361088,"Songbird may clear.
She may not stop.
But I am 100% sure of this:
she's never had horses like Beholder or Stellar Wind try to run her down.",1478034812,MHoganSays,73,21,18,0,tweet
793601377360420864,"Jaron Jones @1fly_jones continues his stellar play vs FOKOPO when he connects with 23pts, 4rebs, 8asts, 2blks and 3-6 3pt.  A great win! pic.twitter.com/jHmtW5kPmP",1478044287,B3_Agency,20,0,12,0,tweet
793595293480673285,"One Grand Prix down, one to go! Thanks to @SkateCanada for putting on a stellar event. Now, on to Moscow! pic.twitter.com/ETcVekgtV9",1478042836,Evan_Bates,156,6,37,0,tweet
793594879876141057,"""Mom why is my cousin called Jude?""
""Because your aunt loves The Beatles""
""What about me?""
""Enough questions Stellar (스텔라) - Vibrato"" pic.twitter.com/wHrNCuVUSu",1478042738,fantagiosmusic,16,0,18,0,tweet
793593851520974848,Congratulations to the boys soccer team for a stellar season and to all the seniors for a brilliant career. Thank you for a great 4 years ,1478042493,RH12thman,39,0,1,0,tweet
793593273684287493,Sheldon Haudenschild Racing capped of a stellar season picking up win #9 Atomic Speedway with the All Stars and... http://fb.me/1v4yKGaTX ,1478042355,FK_Indy,12,0,2,0,tweet
793589654125555712,Another stellar Clinton supporter!! https://twitter.com/vivelafra/status/793331755772182528  <quoted_status>SEX SCANDAL: Has the @NBA investigated @abby_cubey's claims against #DallasMavericks owner Mark Cuban?  #Hillary #Trump @FoxNews @MCuban pic.twitter.com/IadPuy1Pqf</quoted_status>,1478041492,ESalvador21,5,0,3,793331755772182528,quoted_retweet
793587825807458304,"Gloria, Cole, Kersey, Cate and Sherman all on record as opposing STR restrictions. Motion is going to fail.",1478041056,acbowen,5,1,2,0,tweet
793583677196365824,Saying I love @ilovelucius is such an understatement. They're stellar musicians and great people. Plus emceeing the show was a ton of fun. pic.twitter.com/QBuDIn2wFH,1478040067,mrseancannon,29,1,4,0,tweet
793583557126025216,@metraUPW continues stellar track record with cars that have heat on FULL BLAST when absolutely unnecessary. #SchwettyBalls CC: @OnTheMetra,1478040038,gibby79,4,0,3,0,tweet
793582679409168384,"Congratulations to all involved in @HalfASixpence this evening. Stellar cast, inspiring choreography. Thoroughly enjoyed!  #HalfASixpence",1478039829,_AlexBeaumont,11,0,3,0,tweet
793581535790260224,"is EASILY one of the best shows I've seen in ages. Flows seamlessly, fab cast, @AndrewWright5 brill choreo + a stellar lead!",1478039556,Barry0Reilly,8,1,3,793533466767822848,reply
793581140133249026,"Check out @aireatlantica's stellar remix of @kflay's ""Blood In The Cut""

 http://www.thissongslaps.com/2016/11/aire-atlantica-delivers-official-remix-k-flays-blood-cut/ pic.twitter.com/ZnsxtZnX9g",1478039462,thissongslaps,32,0,4,0,tweet
793580634182717440,“The Cubs’ stellar season is a metaphor for everything that isn’t crass and cruel this year” http://nyti.ms/2ekuc7q pic.twitter.com/bHZEYGB9La,1478039341,nytopinion,13,0,5,0,tweet
793572352479096832,Final 4-3 Essex in PK's after 1-1 tie after double OT. Federico stellar in Goal! An instant classic! Both teams played great! #vtplayoffs,1478037367,EHSBuzz,15,0,2,0,tweet
793566214324752385,"Boys' Soccer wins @FSL_Athletics championship in PKs on 12th kicker, 8-7. Ivo Iovanovitch with winning PK. Teddy Kinzler stellar in goal.",1478035903,mfsfox,30,0,3,0,tweet
793564406449786880,Mike Pence Introduces Obamacare Replacement Plan | Video | RealClearPolitics http://www.realclearpolitics.com/video/2016/11/01/mike_pence_introduces_obamacare_replacement_plan.html  READ THIS!PRAY 4 THIS!Stellar plan!,1478035472,kksheld,41,1,37,0,tweet
793543574528794624,After a stellar debut we're thrilled for an upcoming EP from @KOVENuk! Pre-orders begin today with “Telling Me”! http://monster.cat/2eks0gh pic.twitter.com/RTKqJPHqPo,1478030506,Monstercat,186,4,34,0,tweet
793543322132484096,"We just added ""Blow Out - Tim-ber & Renvo Edit"" by David Stellar, Nevlin, Renvo, Timber to the @Spotify @HardwellO http://hwl.dj/2f9gwLV ",1478030445,Hardwellonair,32,0,16,0,tweet
793535270721159168,Happy birthday @zbalich thanks for being A babe 24/7 and an all around stellar guy  pic.twitter.com/QrTbBnAWQV,1478028526,TieThai31,12,2,2,0,tweet
793533567993126912,"STELLAR WIND, who runs in the @BreedersCup Distaff, among the featured offerings at #KeeNov from @LanesEndFarms. http://bit.ly/2e0KC2e pic.twitter.com/uYgTNkkAhY",1478028120,keenelandsales,9,0,7,0,tweet
793532576879312896,".@HillnDaleFarm announces Curlin's fee climbing from 100K to 150K for 2017. Represented on the track this year by Exaggerator, Stellar Win.",1478027884,DRFRusso,8,2,5,0,tweet
793532461821157376,Naomi Bloom @InFullBloomUS announces retirement #hrtechworld be sure to send her the love & best wishes for all the stellar advice & wisdom https://twitter.com/InFullBloomUS/status/793258759363502080  <quoted_status>After A Half Century — “So Long And Thanks For All The Fish” http://infullbloom.us/5352/after-a-half-century-so-long-and-thanks-for-all-the-fish/ </quoted_status>,1478027856,unleashmarc,7,0,7,793258759363502080,quoted_retweet
793532188344086534,"hey D5ers!
someone steal me a shirt from districts this year since yall waited for me to graduate to have a Harry Potter theme
#bitter",1478027791,stellar_trash,28,1,12,0,tweet
793529293607432192,After a stellar preseason Kyle Singler is 1-of-10 from downtown so far this regular season. pic.twitter.com/bNtpT88xST,1478027101,_ThunderNation,88,9,23,0,tweet
793522944085557248,"Raw Regime / Kalif Jeremiah / Live Auditions / STR / 7PM / Coffehouse / FRIDAY (Nov. 4th) 
- be there
 https://www.facebook.com/events/706566989500146/?ti=icl pic.twitter.com/8d2CTvuZgd",1478025587,yrbyave,10,0,7,0,tweet
793522492656672768,"My week has arguably been less-than-stellar, but @USPS just made my day with these @StarTrek stamps. #StarTrek #nerdpic.twitter.com/PpSPw8yInl",1478025479,RachelEllenLi,214,5,59,0,tweet
793514440612253696,.@iam_str's #AYM will be released in the USA through @PraneethMedia and @Tentkotta. Premieres in many locs on the 10th of November.pic.twitter.com/1DIQpYQoL5,1478023560,sidhuwrites,179,1,97,0,tweet
793511924763885573,"Only #AYM Can Able To Beat
Lovable & Epic #VTV 
@iam_str @mohan_manjima
#AYMOnNovember11pic.twitter.com/CRAZGdqolf",1478022960,de7456bc26b0464,56,1,39,0,tweet
793501395307507712,"Another stellar #ssb2017 debate: ""What do we really know about gene tree variation?"" led by @gavinnaylor and Scott Edwards! 2/4 @systbiol",1478020449,jembrown,10,0,5,0,tweet
793500529481621505,. @iam_str's #AYM US release via @PraneethMedia. Premieres confirmed from Nov 10. Theatre list to be locked soon.pic.twitter.com/zwXwWVJGa5,1478020243,iam_AbdulRayees,15,1,8,0,tweet
793499145369554945,Watch on #Periscope: #BC16 @longineEq Distaff horses Songbird and Stellar Wind schooling in the paddock at @Santaan https://www.pscp.tv/w/aud_UjE4MTM0OTN8MXlvSk1ERE5vcVlHUZCXP-nJkbVMm27WmGzoSNCD9PDw03y-GjvRmKEyu09D ,1478019913,BreedersCup,35,0,16,0,tweet
793498688572104705,Stellar Wind looking calm and ready in the paddock. #BC16pic.twitter.com/HwAqNrdfb9,1478019804,santaanitapark,38,1,13,0,tweet
793498136454967296,"A special show @iam_str 's #AchchamYenbadhuMadamaiyada screened today for the trade , sources say that the film is very impressive! #Nov11pic.twitter.com/o41fn9E6wI",1478019672,sekartweets,200,2,135,0,tweet
793495556307898369,"After a stellar Big East run, the men are receiving votes in the national polls, #36 in the country. #Team #GoDawgs",1478019057,butler_cctf,26,0,10,0,tweet
793493417175027713,#AYM Started shooting on November 11th 2013 & releasing on November 11th 2016. Str fans 3 years of long wait gonna be end in *10days*,1478018547,HaRisH_SiMbU,19,0,13,0,tweet
793485218011344896,We <3 this graphic created by #solar supporter Alex w/ @IdeaStormMedia in #Miami! The creativity 4 #NoOn1 campaign is stellar! #PeoplePowerpic.twitter.com/ViUqYdVyCu,1478016592,flsolarchoice,12,0,7,0,tweet
793484275320557569,Mr Platt #6357 on the books again for a Homer Award! Stellar service for our Customers. Thanks! @RamonEstevez12 @TinManPlatt @CrickettSurlspic.twitter.com/IQbTRbVwAP,1478016368,sgaskinshd,33,0,5,0,tweet
793481287914909696,stellar piece from @ahzimm on the stars making efforts to atone for Hollywood’s sins against Native Americans: http://www.thedailybeast.com/articles/2016/10/31/the-stars-atoning-for-hollywood-s-sins-against-native-americans.html pic.twitter.com/LI1IoAj7mR,1478015655,MelissaHLeon,23,3,7,0,tweet
793480846355202049,Happy to announce the NPNR fam will be playing at @LightsAllNight again this year along with a STELLAR line up. See you in December  pic.twitter.com/663b19LZ66,1478015550,NPNRrecords,14,0,4,0,tweet
793479756457054208,"#AYM
#Coimbatore Theater List Vry Soon.. 

A huge opening after #INA
@iam_str definitely gonna rule d Box-office ",1478015290,iam_Tharani,19,0,15,0,tweet
793474928720740352,".@iam_str's #AYM Gonna release on Nov11th. Theatre list to be locked soon.

#STR #GVM #ARRpic.twitter.com/5LtEZ8crS3",1478014139,iam_K_A,96,0,51,0,tweet
793474092150259718,. @Tentkotta & @PraneethMedia will release @iam_str @mohan_manjima starrer #AchchamYenbathuMadamaiyada in US !!pic.twitter.com/4pG7l4hyui,1478013940,TamilaninCinema,82,2,53,0,tweet
793473803032535040,Just In @iam_str 's #AchchamYenbadhuMadamaiyada releasing worldwide on Nov 11 #AYM @menongautham @arrahman @OndragaEnt #STR @mohan_manjima,1478013871,KollywoodMarket,11,0,13,0,tweet
793469703326932992,. @iam_str's #AYM US release via @PraneethMedia. Premieres confirmed from Nov 10. Theatre list to be locked soon. #Simbu #GVMpic.twitter.com/dBejesRThq,1478012893,pudiharicharan,104,2,76,0,tweet
793466886604193792,"Woooooo!  I have a story up at Flash Fiction Online! Along with stellar stories by @mattdoveywriter, @AlexisAHunter and @AuthorAlden!!!! https://twitter.com/flashfictionmag/status/793310817219260416  <quoted_status>Boxes and Lockets and Clocks https://goo.gl/fb/wiVIlZ  #flashfiction</quoted_status>",1478012222,SamanthaNMurray,11,0,6,793310817219260416,quoted_retweet
