ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
788123955429269504,Tomb Raider always looks beautiful. The graphics in that game are stellar. ,1476738368,Xbox,3,0,3,787744112967417856,reply
788166887146266624,My beanspic.twitter.com/CSTNrKPeKy,1476748603,str_angel_y,4,0,4,0,tweet
788165235899240448,Props and thanks to @BringHockeyBack for coming through with some pretty stellar customer service. pic.twitter.com/c62Fz0V2Yz,1476748210,itsmegblack,18,0,1,0,tweet
788156586187423748,We long for somewhere new.,1476746148,str_voyage,11,0,18,0,tweet
788155910917087232,Wow! Thanks @natechinen for stellar profile/overview of the very great Andrew Cyrille http://www.nytimes.com/2016/10/18/arts/music/andrew-cyrille-new-vanguard.html ,1476745987,ethan_iverson,26,0,7,0,tweet
788154168649195520,Official: Masch renews until 2019! Hopefully he has a few more stellar seasons in those legs! pic.twitter.com/XsUkG0ALOy,1476745571,totalBarca,42,3,16,0,tweet
788150466186137600,I'm still surprised by how @TheExorcistFOX continues to improve every episode. This cast is stellar! #TheExorcist #SaveCasey,1476744688,spencerbarrett,31,0,5,0,tweet
788149904996651008,Seeing Luck and Newton struggle behind less-than-stellar offensive lines only highlights how good @DangeRussWilson is.,1476744555,ManzellBeezy,41,1,16,0,tweet
788144538518888448,.@KelseaBallerini & @FLAGALine join an already stellar line up of performers at this year's #CMA Awards!!! #CMAawards50pic.twitter.com/FwVOGOar8n,1476743275,radiodisney,138,3,19,0,tweet
788138109070299136,"If you are in the Bay Area, join @SoPact at @ImpactHubSF on Nov 10 for this Stellar Workshop! #SF #Foundations #impinv #socent https://twitter.com/SoPact/status/787000480002027520  <quoted_status>""Workshop: How to turn data into impact evidence"" https://www.linkedin.com/pulse/workshop-how-turn-data-impact-evidence-unmesh-sheth  on @LinkedIn</quoted_status>",1476741742,amoghkanade,4,0,3,787000480002027520,quoted_retweet
788137207827730432,Picking up the lucky 13 spot in points was stellar rookie @ShaeGemmell in his first full year behind a pro late model! #TweetSalutepic.twitter.com/akEMwtFVRr,1476741527,UnitedLMSeries,10,0,5,0,tweet
788135448119943168,To everyone going to #ade2016 enjoy! Be sure to visit #friskyade with a stellar line up tomorrow http://bit.ly/2e2x0Zr ,1476741108,Papigiulio,5,0,6,0,tweet
788131613204971520,exactly! critique & opinion is ok. But piling on to show creators who are stellar artists and work so hard is v wrong,1476740194,RRankinFans,23,1,0,788107039302115329,reply
788124862279774208,#Bookreview of #TheSister by @Fab_fiction Louise Jensen on http://insatiablereader.com . Terrifying psychological thriller. A stellar debut!,1476738584,insatiableread1,4,1,4,0,tweet
