ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
713868461890519040,I was the stellar cartographer for that map! ;-)  @EliteArchives,1459034479,rainbirdrich,3,3,1,706576691590639617,reply
713833424935464960,Witchery @nahum7616 @jfield1869 @ErikaDeBusk @lilhak420 @15Gizmo @mayra_str @SatuRistil https://open.spotify.com/album/0f3cBbv23AN1duBTVGld1P pic.twitter.com/z080EBIf9v,1459026125,Metallibanger,11,3,8,0,tweet
713787834272862208,@nahum7616 good saturday for all @ErikaDeBusk @Myrkur007 @LisaSakr @SatuRistil @M6NSTER @Fredovhell @15Gizmo @gm2975 @mayra_str,1459015255,Antoncastle66,7,4,3,713543611623849985,reply
713860765023870976,@Ambrose_Basebal gets the win 5-0. Stellar performance by @jake_sheley8 #kidcanpitchpic.twitter.com/mmaiVGWxHE,1459032643,Ambrose_Basebal,37,2,20,0,tweet
713868265978773507,Dylan takes sixth (1:41.11). A fitting end to a stellar career. Thanks @DylBosch. #GoBluepic.twitter.com/EixmyBe7QS,1459034432,umichswimdive,36,0,8,0,tweet
713866532611170304,"BvS- 8/10 or 8.5/10
Great acting, stellar action scenes, emotional dialogue & a interesting plot make BvS entertaining even with bad editing",1459034019,GoldNpm,9,0,1,0,tweet
713866248841461761,"Belated #FF to stellar candidate for Wolseley, @RaquelDancho. Follow her & encourage her as she runs. @EqualVoiceCA https://twitter.com/raqueldancho/status/712678943204057088  <quoted_status>Handed in my nominations papers today to officially become the @PC_Manitoba candidate for Wolseley!! So excited! pic.twitter.com/bdsel0XwJt</quoted_status>",1459033951,MichelleRempel,22,1,9,712678943204057088,quoted_retweet
713865940425805824,74' > FCD SUB: Mauro Rosales comes on for Michael Barrios after a stellar performance in the nation's capital #DCvFCD,1459033877,FCDallas,13,0,3,0,tweet
713865056207904768,Lady Bearcats get 5-0 win over Vinton Co.  @mikaylan_25 stellar on the mound tossing a no hitter and striking out 19!,1459033667,CoachMed72,8,1,4,0,tweet
713863919131996160,Derrius Rodgers wins the 60m dash at #ITT16 over stellar field!!!,1459033395,LockportTrackXC,14,0,2,0,tweet
713862038334914560,Big thanks again to @KnicksMemes for hooking me up with stellar seats at the Mecca. Appreciate it!!  #KnicksTapepic.twitter.com/qoMuwiMfs1,1459032947,stuartjharper,7,0,2,0,tweet
713861867035189249,ICYMI: Here are my thoughts on Buddy Hield from the StR thread on him pic.twitter.com/65QHBNZdeP,1459032906,okhanSTR,11,2,8,0,tweet
713855926634209280,Things I ship https://twitter.com/edamamegal/status/713819508104781826  <quoted_status>DEATH™ pic.twitter.com/DkiFgz5Jql</quoted_status>,1459031490,stellar_trash,7,0,1,713819508104781826,quoted_retweet
713855028189069312,"stellar papers on theatre history from @DrPeteKirwan , @dnmcinnis , Kirk Melnikoff and Ros Knutson at #ShakeAss16",1459031276,Obscure_drama,7,1,3,0,tweet
713851819034693632,.@Louis57TM keeps his stellar play going as he advances to a semifinal match tomorrow at the @DellMatchPlay.pic.twitter.com/ROb6QJBUe8,1459030511,PingTour,68,1,19,0,tweet
