ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
770002374043852804,@mayra_str @Metallibanger -I- \\Thanks//-I-,1472417846,Kim_Seung75,5,1,2,770001785641701376,reply
770048270022369280,nicki looks amazing that dress is stellar pic.twitter.com/UN6Z7PYNA7,1472428789,geffenize,12,0,6,0,tweet
770044707338682368,Another dream; this time of our reasons for leaving.,1472427939,str_voyage,10,0,9,0,tweet
770042370620551168,"Brock Osweiler played stellar in #Texans victory over the #Cardinals, completing 84.6% of his passes. #AZvsHOU.pic.twitter.com/2OPQHachDB",1472427382,NFLTotalAccess,50,4,20,0,tweet
770031161229840386,"I'm more excited about the pros than the celebs. With Maks, Val, Sharna, Emma, Cheryl, Jenna, Artem and Lindsay, S23 will be stellar #DWTS",1472424709,cjwcjam,8,0,6,0,tweet
770029250254606338,~Memes~pic.twitter.com/xBpmjl1XPF,1472424254,str_angel_y,13,0,5,0,tweet
770026764672364545,Artistic dynamo @DCStuelpner boiled our brains with some stellar #Adamant art this morning and we just had to share!pic.twitter.com/XMXqowwwKu,1472423661,Loophole_Comics,10,0,6,0,tweet
770025940483207169,".@teddyb_h2o changed the momentum of the game with a stellar final drive. 

MORE: http://mnvkn.gs/BURxwL pic.twitter.com/FTeAIlxo1j",1472423465,Vikings,180,1,44,0,tweet
770023070140624896,WOW! Jordan Morris pulls back another one for Seattle. Stellar ball from Lodeiro. It's 4-2 now. pic.twitter.com/oPQSlyJ4AX,1472422780,TotalMLS,31,0,11,0,tweet
770019645738852356,".@FiveThirtyEight is forecasting the U.S. Open!
Stellar work by @jayboice, @RitchieSKing & @skepticalsports http://projects.fivethirtyeight.com/2016-us-open-tennis-predictions/ ",1472421964,CarlBialik,39,3,14,0,tweet
770015870814945280,Pounding beats & basslines with stellar melodies ➤ @vandeynhoven's #NeoParadise! @asot https://ASOT359.lnk.to/NPTO pic.twitter.com/JirynGPAG3,1472421064,Armada,27,0,13,0,tweet
770014052114374656,Marcus Rashford stakes new claim for United starting spot with stellar cameo https://www.theguardian.com/football/2016/aug/28/marcus-rashford-jose-mourinho-manchester-united?CMP=share_btn_tw  By @James_Riachpic.twitter.com/tNb3wnKmNy,1472420630,guardian_sport,22,2,9,0,tweet
770006128801484800,We caught up with Kelsey Lu before her stellar Afropunk set earlier today: http://wmag.cm/H9V3N4g ,1472418741,wmag,10,0,4,0,tweet
770003371273125888,Soph WR Michael Walker is looking to build on a stellar freshman year. Lucky for us he only has to wait 6 more days! pic.twitter.com/kLffgoedlK,1472418084,BCFootball,73,0,45,0,tweet
770001852628885504,Pretty stellar weekend for NASCAR with first time winners in all 3 series. Congrats to @Brett_Moffitt @Mc_Driver and @KyleLarsonRacin,1472417722,Drew_Herring,32,0,5,0,tweet
769997450358714368,@ross8156 had a stellar performance in week 1 w/ 3INT's & a TD. He's focused and ready for week 2! #BSP #Battlepic.twitter.com/JJkkw2Qcqr,1472416672,BurchSportsBSP,36,1,13,0,tweet
769996931670089728,"""Lovejoy's duet hunks after a stellar start at Conrad's tourney. #SpeechSunday""pic.twitter.com/JyltpTsdTQ",1472416549,tejasspeech,52,0,6,0,tweet
769988538821644290,"Stellar ♥︎ 
—
Debut Date: 08/25/11
Fanclub Name: Twinkle
Latest song: Crying  https://twitter.com/celestialshownu/status/769663672692174849/video/1 ",1472414548,lushgrl,12,1,21,769953095715463168,reply
769987965686718464,"Big, bright, blue Vega will be the star of tonight's stellar show. 
 http://www.astronomy.com/observing/sky-this-week/2016/08/the-sky-this-week-for-august-26-to-september-4 pic.twitter.com/cJiC0am9Lh",1472414411,AstronomyMag,39,0,16,0,tweet
769987736862388228,Great send off to @JRandalWard42 last night! All the best for another stellar season. @kittpedrosapic.twitter.com/2APs43poPO,1472414356,cdesilva,45,0,8,0,tweet
769977532565381120,"Really interesting piece that challenges. And a stellar cast. Check it out! #yyc https://twitter.com/hoodlumtheatre/status/769959125933395968  <quoted_status>Final chance to check out these Hoodlums tonight at 7! Tix at the door, Cash Only! $15 Students/Seniors $20 Adults! pic.twitter.com/rzOs3zmq7R</quoted_status>",1472411923,AuthenticLong,6,1,2,769959125933395968,quoted_retweet
769975462747598848,Super performances by stellar cast. @anjandutt @swastika24 @parnomittra @VikramChatterje #Ritwik #SBGinTheatres,1472411430,SuperBiswarup,8,1,5,0,tweet
769970561808203776,"""Democrats find themselves hobbled by less-than-stellar candidates."" http://www.nytimes.com/2016/08/26/us/politics/democrats-weak-bench-undermines-hope-of-taking-back-senate.html?_r=4&referer= https:/t.co/MIaE9V3rSX pic.twitter.com/MRsvKyhhH8",1472410261,NRSC,11,3,7,0,tweet
769970184329236480,Don't think this is going to be a stellar #FPL season for me: triple captained Aguero today!,1472410171,JohnDykesFC,69,34,85,0,tweet
769969825573642240,"""I'm sure we'll be hearing a lot more from this stellar folk performer in the coming years"" http://www.fatea-records.co.uk/magazine/live/Cropredy.php/ pic.twitter.com/f2Lwnmcxet",1472410086,aonghasphadraig,8,1,3,0,tweet
769967444043636736,Cuteness overload @iam_str Anna pic.twitter.com/qa5OvKDBiw,1472409518,Anu95833130,19,0,13,0,tweet
769967112873996289,Yet another stellar journey through the #MadVerse today... Madsters y'all sling ink like nobody's business #MadLove  ~MQ,1472409439,MadQueenStorm,7,0,1,0,tweet
769962523374161920,All your favourite brands from #BT2 Grafton Str are moving to an incredible new location on Level 2 in @BrownThomaspic.twitter.com/V05MMip34p,1472408345,BT2Tweets,8,1,3,0,tweet
769959710556585985,"Another stellar week here at Coach Vic's Weekly Showcase. Despite the heat, kids played extremely hard",1472407674,ZachFleer270,6,0,2,0,tweet
769953018309672960,BREAK OUT THE BROOMS! Upset Alert- 'Cats down Seahawks in straight sets! Emily Franklin with a stellar .545 hitting percentage! #CatsWin,1472406079,DavidsonVB,22,0,13,0,tweet
769952852802465796,"Finally, a show with bold subject. Stellar cast, unique concept n great production value makes it best show on TV. #ShaktiAstitvaKeEhsaasKi",1472406039,jadhavamey5,7,0,5,0,tweet
769950536384778241,"Sign up for Fall Kallah to relive your camp memories! Oct. 14-16, register @ http://southerntropical.nfty.org   #STRFallpic.twitter.com/aw91xFy4Ds",1472405487,str_mvp,17,0,3,0,tweet
769935711105679360,"Jesse and Chris made the Freshman Academy proud yesterday with their stellar XC performance! Congrats, boys! https://twitter.com/cylakesxc/status/769576666804781057  <quoted_status>Top Freshmen finishers, Jesse Guevara 10th and Chris Arteaga 6th pic.twitter.com/NyA0MwBVKk</quoted_status>",1472401952,CyLakesFA,9,0,4,769576666804781057,quoted_retweet
769935257042821121,Why are sales suffering at so many women’s stores? They made bad clothes. Stellar analysis by @sarahhalzack http://www.washingtonpost.com/posteverything/wp/2016/08/26/why-are-sales-suffering-at-so-many-womens-stores-they-made-bad-clothes/ ,1472401844,andreawass,7,0,2,0,tweet
769934724362100736,"Join us at Taste of Blue Ash again today with stellar @madtreebrewing, @OFBrewing & @JackieosBrewery beers! Cheers!pic.twitter.com/CeVi7wOl0P",1472401717,CavBeerOH,9,0,2,0,tweet
769933453227810817,I'm getting my Denzel on! I think I can land this thing. #flight Hope you are having a stellar https://www.instagram.com/p/BJqLD2WBFXj/ ,1472401414,ArsenioHall,19,3,3,0,tweet
769927958790336512,AU where Sulli joined Stellar after leaving f(x) pic.twitter.com/7PZyxyb1ha,1472400104,stevelvets,23,1,14,0,tweet
769920934157443072,"Once a queen, always a queen. Thank you for existing and being a stellar human, @caitrionambalfe. pic.twitter.com/CH8RsredKB",1472398429,hepburnkate,11,0,4,0,tweet
769911255075291136,Beyoncé is delivering another stellar performance tonight. I'm not ready. you're not ready. ur grandma's not ready. pic.twitter.com/AgDfBNw9rh,1472396122,localblackicon,141,0,100,0,tweet
769897680554209281,"Top 5 Tamil movies 2016 (Box-office) 

#Kabali - Rajini

#Theri - Vijay

#24themovie - Suriya

#INA - STR
#RajiniMurugan - SivaKarthikeyan",1472392885,iamSTRfan,13,1,12,0,tweet
769895173371392001,What a race! Rosberg wins for the 1st time in #BelgianGP 6th win in 2016. His rival Hamilton 21st to 3rd place stellar drive @TSN_Sports,1472392287,timhauraney,9,0,5,0,tweet
769895140299276288,Jared Cook has played with some truly stellar gunslingers over the years... pic.twitter.com/23H67uL6u2,1472392280,Loughy_D,10,1,1,0,tweet
769892254097940481,@iam_str to attend the wedding function of @ray2092 in a while ;) #RayaneMithun,1472391591,DEEPU_S_GIRI,22,0,13,0,tweet
769889844054982661,.@RenaultIndia convey best wishes to @RenaultSportF1 & hope that they have a stellar #BelgianGP! #LetsRaceTogetherpic.twitter.com/yOe2uUVbgx,1472391017,RenaultIndia,17,0,6,0,tweet
769887118495657985,The phases of @joshuadun liking your tweetpic.twitter.com/F7xcr1yk7g,1472390367,str_angel_y,13,0,3,0,tweet
769886860424470528,"In honor of National Trail Mix Day (Aug 31), try this stellar recipe! Simple and delicious http://ift.tt/29BsoEf pic.twitter.com/3WukPiTGRF",1472390305,playoutsidegal,6,0,2,0,tweet
769886322924355584,Such a stellar line up!  pic.twitter.com/FjfYIacb3I,1472390177,TheGoldPony21,25,0,7,0,tweet
769880722882441216,Love Anthem For World Peace - STR Official Full Song Video http://fb.me/61WgXdNF0 ,1472388842,SnowCalmth,43,0,155,0,tweet
769878890915336193,Stellar weekend with @johnnycomic @Benjamin_Wilke & @StevePierce74! Hope you got to see em! #drgrinspic.twitter.com/26p4dBA1fd,1472388405,DrGrins,5,0,2,0,tweet
769874768208080896,"@iam_str Thalaivaaaaaaa 
My All-time Favourite Scene In Manmadhan movie !!!  
Waiting for #Manmadhan2 pic.twitter.com/aaDoSsnO6z",1472387422,de7456bc26b0464,12,0,12,0,tweet
769873556784029697,Congratulations again on a stellar event @NGFarmMarket @MarketFreshNS @941ECFM @PictouAdvocate @ngnewscarol https://twitter.com/ngfarmmarket/status/769869643129368576  <quoted_status>Thanks to everyone that came out and supported the Market last evening! A great time! @NewGlasgowNS @MarketFreshNS pic.twitter.com/dGNeU20Rfo</quoted_status>,1472387134,NewGlasgowNS,7,0,4,769869643129368576,quoted_retweet
769872821585457156,[MINHEE INSTAGRAM] stellar_mh_:  http://kpopsnaps.com/p/BJpvcv3BfsB  #kpopsnapspic.twitter.com/chkC9cqLvR,1472386958,stellar_snaps,8,0,7,0,tweet
769869555036463104,Making Friends with Billy Wong @ARScattergood http://librariansquest.blogspot.com/2016/08/not-as-expected.html  Stellar HF in a little known to me setting pic.twitter.com/kxmZjt1O92,1472386180,Loveofxena,8,0,5,0,tweet
769857775501357056,"Words can't express how proud I am of Adelaide Stratton - a stellar human. The same goes for my bro, Matt.  #SN7pic.twitter.com/X3t5XnZiz6",1472383371,gemmadeavin,14,0,2,0,tweet
769852332263616512,"#WeWantAAAOnSTRBDay
#AAA Will be a big treat for @iam_str fans",1472382073,SimbuFansTrends,2,0,5,0,tweet
769851583114772482,"Waiting for Single Track ! Mass Combo Yuvan - Str
#WeWantAAAOnSTRBDaypic.twitter.com/NR2pgLJFlR",1472381895,CitizenSaravana,11,0,5,0,tweet
769848940418043904,"Mass u1 STR
#WeWantAAAOnSTRBDaypic.twitter.com/e0MVEvtwMG",1472381265,SimbuFansTrends,2,0,6,0,tweet
769839363584819200,FANTASTIC FIVE FOR FIELDING WHO WINS At ROCKINGHAM!!! Stellar 5th win of the year for @SennanFielding. #EcoBoostpic.twitter.com/FXl1yetHxS,1472378981,BritishF4,2,0,3,0,tweet
769834351110426625," #WeWantAAAOnSTRBDay 
@Adhikravi Anna This is Our Request by @iam_str Anna Fan's.. Plz Consider it.. #Mersal Panalam #Sirappu",1472377786,RajuThalaSTR,2,1,13,0,tweet
769832316910735360,".@iam_str's Fans Rocking in #TNPL
#Sirappu @dhayaalagiri #MaduraiSuperGiants #AattaikkuReadyapic.twitter.com/RrA5pVBYGg",1472377301,Simbhu_FC,43,0,14,0,tweet
769831757428371456,#WewantAAAonSTRBday we want maDhura Michael At FEb3pic.twitter.com/C2iJKquubJ,1472377168,str_kamal,7,0,16,0,tweet
769831195190431747,"Also, being only eight episodes feels perfect, nice binge watch in a day type show that has a stellar pacing.",1472377034,LaurakBuzz,37,3,0,0,tweet
769829766971011072,Thallipogathey Ennaiyum Thallipoga Sollathey !! #AYM On the Way  @iam_str pic.twitter.com/Nb4BmKkWq3,1472376693,STR_News_Exp,20,0,14,0,tweet
769829759836499969,"#WeWantAAAOnSTRBDay 
RT & Spread @iam_str fans",1472376692,SimbuFansTrends,5,0,15,0,tweet
769827562885255168,Congrats on a stellar career @mattpav29 #champion #pav353,1472376168,dangerfield35,401,1,30,0,tweet
769826750234763264,"With the kind of stellar work @ArtofLiving  is doing pan India & globally @SriSri should 
be Noble Laureate every year.",1472375974,DrShobha,8,2,5,0,tweet
769822238119976960,"OMG DANS STYLE! 
She looks amazing! 
With Stellar Mag today! pic.twitter.com/Cdo5uevtg6",1472374898,Kat_Nelson8,34,0,9,0,tweet
769810427718971392,vit over str. do not argue with me. i am the fucking SULTANA binch,1472372083,nanners_bot,10,0,4,0,tweet
769799967540207616,"#ff @twitdeedum 

He's cute. And sweet. More importantly, he has a stellar TL. Still fresh to Twitter. Follow now.",1472369589,ShellHasNoName,11,1,5,0,tweet
769794690375938048,Stellar afternoon @Sunday_Style #launched @barefoot_higgsy @ Sydney Harbour https://www.instagram.com/p/BJpL9cQA1ag/ ,1472368330,daniellecormack,319,24,42,0,tweet
769791962526257152,"Thanks For The All The #Love And
#Support #STR Fans  Our 
#ActorSimbuFC Facebook Page 
#Reached #20k Likes pic.twitter.com/U5m4mdXyGF",1472367680,iam_AbdulRayees,34,0,17,0,tweet
769790400366202880,"Awarded stellar students of Garhwal Community today, at Garhwal Sadan Panchkuian Road.

Keep it up kids! pic.twitter.com/WZ1fPxWwI4",1472367308,Minister_Edu,140,6,130,0,tweet
769789243757514753,".@iam_str's latest pics at @ray2092's Sangeeth Event!!

@realradikaa @realsarathkumarpic.twitter.com/DzV0VUsrHf",1472367032,Simbhu_FC,34,0,15,0,tweet
769788140781379585,Check out this stellar review from The Pueblo Chieftain: Tritt finds out that thousands still care http://www.chieftain.com/mobile/msearch/5090931-123/tritt-artist-barstool-cover ,1472366769,Travistritt,68,15,11,0,tweet
769785138901348352,Madurai #Thala Fans rocking in @TNPremierLeague  @MSGteamofficial @iam_str @dhayaalagiripic.twitter.com/8LxFiEc5Qk,1472366053,tn_ajith,40,2,10,0,tweet
769782840951054336,"Congrats Coach Dean, staff, & GHS Eagles as they defeated Brewer at Baylor's McLane Stadium. Corrales, Leggett & Herman were stellar #EFND",1472365505,CoachFarney,29,0,3,0,tweet
769777497797910529,Goodnight Sawyer. Your performance was stellar tonight. The new song interesting. Have a great sleep,1472364231,lizonespirit,13,1,4,769776980887638016,reply
769766398096584704,"Ran into a couple of furry creatures at #JadeNightMarket16, including Pumpkin Novick and Sasquatch. Stellar event! pic.twitter.com/tnZz0GklFP",1472361585,sarahforpdx,11,0,0,0,tweet
769747107938840576,Another stellar camping trip with my gal! Thank you #GirlScoutspic.twitter.com/G4Ev3BaAmn,1472356986,lexmedlin,60,4,4,0,tweet
769740840428269570,#ItsNotAHashtagGameTill @JaymeMcKenna cracks at least three or four stellar puns. ,1472355492,Johnsense38,12,1,5,0,tweet
769738977448517632,"minhee, daeun  ★  stellar, 2eyes pic.twitter.com/VO8WOumCdo",1472355047,girlgroupgfs,13,0,9,0,tweet
769737902204911616,@iam_str Anna at @ray2092 's Sangeeth Event #Sirappupic.twitter.com/B3LVmZPNbZ,1472354791,STR_News_Exp,25,0,17,0,tweet
769737278805553152,"Stellar service, @att @ATTCares. Guess I'm not a priority. (The 8:47 pm message was me sending my cell number.)pic.twitter.com/UkDJbXJbq8",1472354642,rumpfshaker,12,5,3,0,tweet
769734884721958912,"This scene from #Vaalu! 
With cutie pie @ihansika #Hansika & #Str @iam_str !
@vijayfilmaker @dancersatzpic.twitter.com/dYEuFgAfsv",1472354072,iam_Tharani,37,2,21,0,tweet
769733967289262080,"@iam_str , @iamrobosankar at #Rayane 's Sangeeth Event !!! @realradikaa @realsarathkumarpic.twitter.com/TLY38iIAXz",1472353853,DEEPU_S_GIRI,46,1,37,0,tweet
769733850146697216,19 million views for #ThalliPogathey #AYM @arrahman @iam_str @mohan_manjima @menongautham,1472353825,iam_zks,11,0,6,0,tweet
769733503713890304,Look who's coming to @LongBeach_CC. The stellar @JessicaCameron_ joins me for panel. @GeekFilmFests @YoutooAmericapic.twitter.com/2N5F0u1wW9,1472353742,IvonnaCadaver,26,3,9,0,tweet
769730843338244096,"Hackenberg looked like a rookie after that stellar first drive, which is to be expected. Flashes well but also very raw",1472353108,JasonLaCanfora,36,4,16,0,tweet
769726877959356416,"I want to thank my wife @OutpostGraphics, my half-wife @like551ninjas, and my British wife @PrincessNardz for their stellar work today!",1472352163,GuardianOutpost,39,1,6,0,tweet
769725907493801984,Appreciation Post 》 Stellar's Jeonyul pic.twitter.com/kqFNBAAzlG,1472351931,kville_ent,62,0,13,0,tweet
769725895602872320,Live and running. Got a stellar bunch of players and a phenomenal DM tonight. It's going to be one hell of a game <3 https://twitter.com/dungeoncrawl22/status/769725278717374464  <quoted_status>We are streaming now! Will our players survive Valhalla? With @BeardedViking13 as DM? It's debatable. https://www.twitch.tv/dungeoncrawls </quoted_status>,1472351928,Persnicketese,8,2,1,769725278717374464,quoted_retweet
769719731754500096,I ed @TheIntervention!Congrats to @cleaduvall & the stellar cast incl @nlyonne @melanielynskey @cobiesmulders @rejectedjokes,1472350459,LeslyeHeadland,37,2,5,0,tweet
769719382985498624,"I'd still choose quality writing,stellar acting skills and engaging characters any day over some mediocre talent with major hype machine.",1472350376,itsJedStark,29,1,22,0,tweet
769715241416622080,reunited and it feels good! Someone's missing from this stellar A team though. Ahem,1472349388,Eteriy,14,1,6,769710177364750336,reply
769713883544035328,"This medal is Dean & Pals, it boosts your Str 2 tiers, Def 1 tier, heals greatly, and hits AOE for 3 gauges! pic.twitter.com/lvoyztuDcn",1472349065,Prototype_QZ,23,3,12,0,tweet
769709616565477376,"@jhjoedicke Congrats to you & staff. Stellar conditions at #SchuyleeMeadows. Greens immaculate, rough juicy & penal.pic.twitter.com/OxAPRBvWmp",1472348047,PaulGrondahl,14,1,2,0,tweet
769709595090640896,"After a stellar sophomore campaign, we're looking forward to this next year of @Jake_Shepski's life! Happy 21 to #0!pic.twitter.com/ogsdzrxIag",1472348042,NDBaseball,57,0,12,0,tweet
769699257939030016,*last chance to snatch our stellar back to school deals* pic.twitter.com/VIIG6mNDT7,1472345578,IskrzyckiSara,16,0,13,0,tweet
769686084770947073,These are the hotels best known for their starring roles AND stellar service: http://snpy.tv/1ZpuOXZ pic.twitter.com/H545GE2qgZ,1472342437,ELLEDECOR,13,0,7,0,tweet
769685937546752000,"She's stellar for Chicago, let's just focus on that :) Moving on!",1472342402,68Rliyne,0,1,0,769684033462800384,reply
763861728136343552,"Music Bank lineup:
I.O.I
Jun.K
J-Min
HyunA
OH MY GIRL
UP10TION
MONSTA X
Gavy NJ
Stellar
GFRIEND
ASTRO
9MUSES A
NCT 127
MATILDA
Seungyoun
etc",1470953802,girlgroupzone,140,1,171,0,tweet
763846505987907584,Just beamed into Curlew National Forest #Stellar! pic.twitter.com/MsMKaAZfFj,1470950173,FedofBeer,8,1,4,0,tweet
763867135273603074,The No Man's Sky controversy is more evidence that we as gamers don't deserve the stellar titles we're getting right now :/,1470955091,alfonso_thesix,3,3,1,0,tweet
763859835867631616,Badass last name  @Fredovhell @robertm5 @edguygz @M6NSTER @Myrkur007 @mayra_str @ErikaDeBusk @nahum7616 pic.twitter.com/xi1tpyyvzy,1470953351,Metallibanger,5,3,3,0,tweet
763883028519198720,"Owlboy's been in development forever, but i think it's going to blow everyone away when it comes out. Stellar.",1470958880,oleivarrudi,15,4,2,0,tweet
763879898310213632,"[#INFO] 12/08/16 Line-up do Music Bank:

Jun.K
J-Min
HyunA
OHMYGIRL
UP10TION
MONSTA X
Stellar
GFRIEND
ASTRO
NCT 127
#LUIZY (#SEUNGYOUN)
etc",1470958134,UNIQ_BRASIL,56,0,40,0,tweet
763877721906769925,"Happy birthday week to my brother from another mother, my stellar biographer Robert-Allan Arno! @RobertAllanArnopic.twitter.com/yupHUbSRt0",1470957615,LaMonteMcLemore,7,0,5,0,tweet
763877631200595968,STELLAR answering the phone pic.twitter.com/wfnQ4QPTVO,1470957594,loonaversaI,12,0,9,0,tweet
763876983725961216,Not a stellar start by the #Bucs special teams. Kenny Bell fumbles the opening kickoff after being hit by @All_Goode53.,1470957439,NFLSTROUD,6,3,3,0,tweet
763872297224581120,Here is a vintage pic of mini Elizabeth and Mira  HAPPY BIRTHDAY and have a stellar time being  love ya  pic.twitter.com/PdFUYSzFps,1470956322,miramirondawall,11,1,1,0,tweet
763872033440661504,"[Gaon] July 2016 | Stellar #Cry Total: 1,778 copies",1470956259,ggalbumsales,34,0,25,0,tweet
763868737330094080,Absolutely stellar food and great service @HoppersLondon tonight. My taste buds have gone into seventh heavenpic.twitter.com/it0OQqpVIG,1470955473,RemonaAly,11,1,3,0,tweet
763861112899137537,.@IndignationFilm Truly one of the best films I've seen all year! Kudos to stellar lead and fellow Beverly Hills High alum @LoganLerman,1470953655,marcogreenberg,11,0,4,0,tweet
763861060872986628,"The stellar @aaronleetasjan1 video for ""Little Movies"" is directed by @_danmhenry_ http://buff.ly/2aDHqvM pic.twitter.com/SEXw0qBiMa",1470953643,newwestrecords,9,0,5,0,tweet
763853715019182080,Overjoyed to be @edmontonfringe with this stellar cast @VarsconaTheatre! Join us won't you? http://www.edmontonfringe.ca/play/we-were-dancing-two-short-plays-by-noel-coward/ pic.twitter.com/oxIMUvJ03O,1470951892,irrelevantjana,6,0,4,0,tweet
763853138239553536,I've been told multiple times that former #STANFORD RB Tyler Gaffney has had a stellar camp with #Patriots will contribute this year.,1470951754,NFLDraftInsider,16,1,14,0,tweet
763844076017897472,"I ah.. i um... I'm ah..ah,I can'tpic.twitter.com/7Dhm3GblHm",1470949593,str_angel_y,7,0,3,0,tweet
763843426903265280,A stellar grab by Kyle Williams to end individual drills.  pic.twitter.com/RZaXlxwB7Z,1470949439,RedbirdFB,13,0,5,0,tweet
