,2009-01-03 00:00:00,1.0
62,2009-05-09 00:00:00,1.0
63,2009-05-11 00:00:00,1.0
64,2009-05-13 00:00:00,1.0
65,2009-05-15 00:00:00,1.0
66,2009-05-17 00:00:00,1.0
67,2009-05-19 00:00:00,1.0
68,2009-05-21 00:00:00,1.0
69,2009-05-23 00:00:00,1.0
70,2009-05-25 00:00:00,1.0
71,2009-05-27 00:00:00,1.0
72,2009-05-29 00:00:00,1.0
73,2009-05-31 00:00:00,1.0
74,2009-06-02 00:00:00,1.0
75,2009-06-04 00:00:00,1.0
76,2009-06-06 00:00:00,1.0
77,2009-06-08 00:00:00,1.0
78,2009-06-10 00:00:00,1.0
79,2009-06-12 00:00:00,1.0
80,2009-06-14 00:00:00,1.0
81,2009-06-16 00:00:00,1.0
82,2009-06-18 00:00:00,1.0
83,2009-06-20 00:00:00,1.0
84,2009-06-22 00:00:00,1.0
85,2009-06-24 00:00:00,1.0
86,2009-06-26 00:00:00,1.0
87,2009-06-28 00:00:00,1.0
88,2009-06-30 00:00:00,1.0
89,2009-07-02 00:00:00,1.0
90,2009-07-04 00:00:00,1.0
91,2009-07-06 00:00:00,1.0
92,2009-07-08 00:00:00,1.0
93,2009-07-10 00:00:00,1.0
94,2009-07-12 00:00:00,1.0
95,2009-07-14 00:00:00,1.0
96,2009-07-16 00:00:00,1.0
97,2009-07-18 00:00:00,1.0
98,2009-07-20 00:00:00,1.0
99,2009-07-22 00:00:00,1.0
100,2009-07-24 00:00:00,1.0
101,2009-07-26 00:00:00,1.0
102,2009-07-28 00:00:00,1.0
103,2009-07-30 00:00:00,1.0
104,2009-08-01 00:00:00,1.0
105,2009-08-03 00:00:00,1.0
106,2009-08-05 00:00:00,1.0
107,2009-08-07 00:00:00,1.0
108,2009-08-09 00:00:00,1.0
109,2009-08-11 00:00:00,1.0
110,2009-08-13 00:00:00,1.0
111,2009-08-15 00:00:00,1.0
112,2009-08-17 00:00:00,1.0
113,2009-08-19 00:00:00,1.0
114,2009-08-21 00:00:00,1.0
115,2009-08-23 00:00:00,1.0
116,2009-08-25 00:00:00,1.0
117,2009-08-27 00:00:00,1.0
118,2009-08-29 00:00:00,1.0
119,2009-08-31 00:00:00,1.0
120,2009-09-02 00:00:00,1.0
121,2009-09-04 00:00:00,1.0
122,2009-09-06 00:00:00,1.0
123,2009-09-08 00:00:00,1.0
124,2009-09-10 00:00:00,1.0
125,2009-09-12 00:00:00,1.0
126,2009-09-14 00:00:00,1.0
127,2009-09-16 00:00:00,1.0
128,2009-09-18 00:00:00,1.0
129,2009-09-20 00:00:00,1.0
130,2009-09-22 00:00:00,1.0
131,2009-09-24 00:00:00,1.0
132,2009-09-26 00:00:00,1.0
133,2009-09-28 00:00:00,1.0
134,2009-09-30 00:00:00,1.0
135,2009-10-02 00:00:00,1.0
136,2009-10-04 00:00:00,1.0
137,2009-10-06 00:00:00,1.0
138,2009-10-08 00:00:00,1.0
139,2009-10-10 00:00:00,1.0
140,2009-10-12 00:00:00,1.0
141,2009-10-14 00:00:00,1.0
142,2009-10-16 00:00:00,1.0
143,2009-10-18 00:00:00,1.0
144,2009-10-20 00:00:00,1.0
145,2009-10-22 00:00:00,1.0
146,2009-10-24 00:00:00,1.0
147,2009-10-26 00:00:00,1.0
148,2009-10-28 00:00:00,1.0
149,2009-10-30 00:00:00,1.0
150,2009-11-01 00:00:00,1.0
151,2009-11-03 00:00:00,1.0
152,2009-11-05 00:00:00,1.0
153,2009-11-07 00:00:00,1.0
154,2009-11-09 00:00:00,1.0
155,2009-11-11 00:00:00,1.0
156,2009-11-13 00:00:00,1.0
157,2009-11-15 00:00:00,1.0
158,2009-11-17 00:00:00,1.0
159,2009-11-19 00:00:00,1.0
160,2009-11-21 00:00:00,1.0
161,2009-11-23 00:00:00,1.0
162,2009-11-25 00:00:00,1.0
163,2009-11-27 00:00:00,1.0
164,2009-11-29 00:00:00,1.0
165,2009-12-01 00:00:00,1.0
166,2009-12-03 00:00:00,1.0
167,2009-12-05 00:00:00,1.0
168,2009-12-07 00:00:00,1.0
169,2009-12-09 00:00:00,1.0
170,2009-12-11 00:00:00,1.0
171,2009-12-13 00:00:00,1.0
172,2009-12-15 00:00:00,1.0
173,2009-12-17 00:00:00,1.0
174,2009-12-19 00:00:00,1.0
175,2009-12-21 00:00:00,1.0
176,2009-12-23 00:00:00,1.0
177,2009-12-25 00:00:00,1.0
178,2009-12-27 00:00:00,1.0
179,2009-12-29 00:00:00,1.0
180,2009-12-31 00:00:00,1.1828995343128408
181,2010-01-02 00:00:00,1.1828995343128408
182,2010-01-04 00:00:00,1.1828995343128408
183,2010-01-06 00:00:00,1.1828995343128408
184,2010-01-08 00:00:00,1.1828995343128408
185,2010-01-10 00:00:00,1.1828995343128408
186,2010-01-12 00:00:00,1.3050621315915245
187,2010-01-14 00:00:00,1.3050621315915245
188,2010-01-16 00:00:00,1.3050621315915245
189,2010-01-18 00:00:00,1.3050621315915245
190,2010-01-20 00:00:00,1.3050621315915245
191,2010-01-22 00:00:00,1.3050621315915245
192,2010-01-24 00:00:00,1.3050621315915245
193,2010-01-26 00:00:00,1.3442249707710294
194,2010-01-28 00:00:00,1.3442249707710294
195,2010-01-30 00:00:00,1.3442249707710294
196,2010-02-01 00:00:00,1.3442249707710294
197,2010-02-03 00:00:00,1.3442249707710294
198,2010-02-05 00:00:00,1.818648536145414
199,2010-02-07 00:00:00,1.818648536145414
200,2010-02-09 00:00:00,1.818648536145414
201,2010-02-11 00:00:00,1.818648536145414
202,2010-02-13 00:00:00,1.818648536145414
203,2010-02-15 00:00:00,2.527738215072359
204,2010-02-17 00:00:00,2.527738215072359
205,2010-02-19 00:00:00,2.527738215072359
206,2010-02-21 00:00:00,2.527738215072359
207,2010-02-23 00:00:00,2.527738215072359
208,2010-02-25 00:00:00,3.7811792520337657
209,2010-02-27 00:00:00,3.7811792520337657
210,2010-03-01 00:00:00,3.7811792520337657
211,2010-03-03 00:00:00,3.7811792520337657
212,2010-03-05 00:00:00,3.7811792520337657
213,2010-03-07 00:00:00,3.7811792520337657
214,2010-03-09 00:00:00,4.531081750070694
215,2010-03-11 00:00:00,4.531081750070694
216,2010-03-13 00:00:00,4.531081750070694
217,2010-03-15 00:00:00,4.531081750070694
218,2010-03-17 00:00:00,4.531081750070694
219,2010-03-19 00:00:00,4.531081750070694
220,2010-03-21 00:00:00,4.531081750070694
221,2010-03-23 00:00:00,4.565162910337071
222,2010-03-25 00:00:00,4.565162910337071
223,2010-03-27 00:00:00,4.565162910337071
224,2010-03-29 00:00:00,4.565162910337071
225,2010-03-31 00:00:00,4.565162910337071
226,2010-04-02 00:00:00,6.085476906000794
227,2010-04-04 00:00:00,6.085476906000794
228,2010-04-06 00:00:00,6.085476906000794
229,2010-04-08 00:00:00,6.085476906000794
230,2010-04-10 00:00:00,6.085476906000794
231,2010-04-12 00:00:00,7.819796993353831
232,2010-04-14 00:00:00,7.819796993353831
233,2010-04-16 00:00:00,7.819796993353831
234,2010-04-18 00:00:00,7.819796993353831
235,2010-04-20 00:00:00,7.819796993353831
236,2010-04-22 00:00:00,11.464315805514119
237,2010-04-24 00:00:00,11.464315805514119
238,2010-04-26 00:00:00,11.464315805514119
239,2010-04-28 00:00:00,11.464315805514119
240,2010-04-30 00:00:00,11.464315805514119
241,2010-05-02 00:00:00,11.464315805514119
242,2010-05-04 00:00:00,12.849183147823785
243,2010-05-06 00:00:00,12.849183147823785
244,2010-05-08 00:00:00,12.849183147823785
245,2010-05-10 00:00:00,12.849183147823785
246,2010-05-12 00:00:00,12.849183147823785
247,2010-05-14 00:00:00,12.849183147823785
248,2010-05-16 00:00:00,12.849183147823785
249,2010-05-18 00:00:00,12.849183147823785
250,2010-05-20 00:00:00,11.846228149704707
251,2010-05-22 00:00:00,11.846228149704707
252,2010-05-24 00:00:00,11.846228149704707
253,2010-05-26 00:00:00,11.846228149704707
254,2010-05-28 00:00:00,11.846228149704707
255,2010-05-30 00:00:00,16.619078751857355
256,2010-06-01 00:00:00,16.619078751857355
257,2010-06-03 00:00:00,16.619078751857355
258,2010-06-05 00:00:00,16.619078751857355
259,2010-06-07 00:00:00,16.619078751857355
260,2010-06-09 00:00:00,16.619078751857355
261,2010-06-11 00:00:00,16.619078751857355
262,2010-06-13 00:00:00,17.381488158140108
263,2010-06-15 00:00:00,17.381488158140108
264,2010-06-17 00:00:00,17.381488158140108
265,2010-06-19 00:00:00,17.381488158140108
266,2010-06-21 00:00:00,17.381488158140108
267,2010-06-23 00:00:00,17.381488158140108
268,2010-06-25 00:00:00,19.404796328382172
269,2010-06-27 00:00:00,19.404796328382172
270,2010-06-29 00:00:00,19.404796328382172
271,2010-07-01 00:00:00,19.404796328382172
272,2010-07-03 00:00:00,19.404796328382172
273,2010-07-05 00:00:00,19.404796328382172
274,2010-07-07 00:00:00,23.50125722290317
275,2010-07-09 00:00:00,23.50125722290317
276,2010-07-11 00:00:00,23.50125722290317
277,2010-07-13 00:00:00,45.38582234101263
278,2010-07-15 00:00:00,45.38582234101263
279,2010-07-17 00:00:00,181.54328936405048
280,2010-07-19 00:00:00,181.54328936405048
281,2010-07-21 00:00:00,181.54328936405048
282,2010-07-23 00:00:00,181.54328936405048
283,2010-07-25 00:00:00,181.54328936405048
284,2010-07-27 00:00:00,244.2132230923753
285,2010-07-29 00:00:00,244.2132230923753
286,2010-07-31 00:00:00,244.2132230923753
287,2010-08-02 00:00:00,244.2132230923753
288,2010-08-04 00:00:00,244.2132230923753
289,2010-08-06 00:00:00,352.16120906801
290,2010-08-08 00:00:00,352.16120906801
291,2010-08-10 00:00:00,352.16120906801
292,2010-08-12 00:00:00,352.16120906801
293,2010-08-14 00:00:00,352.16120906801
294,2010-08-16 00:00:00,511.77353425660425
295,2010-08-18 00:00:00,511.77353425660425
296,2010-08-20 00:00:00,511.77353425660425
297,2010-08-22 00:00:00,511.77353425660425
298,2010-08-24 00:00:00,511.77353425660425
299,2010-08-26 00:00:00,511.77353425660425
300,2010-08-28 00:00:00,623.3869598689275
301,2010-08-30 00:00:00,623.3869598689275
302,2010-09-01 00:00:00,623.3869598689275
303,2010-09-03 00:00:00,623.3869598689275
304,2010-09-05 00:00:00,623.3869598689275
305,2010-09-07 00:00:00,623.3869598689275
306,2010-09-09 00:00:00,712.8848645520973
307,2010-09-11 00:00:00,712.8848645520973
308,2010-09-13 00:00:00,712.8848645520973
309,2010-09-15 00:00:00,712.8848645520973
310,2010-09-17 00:00:00,712.8848645520973
311,2010-09-19 00:00:00,917.8307413015117
312,2010-09-21 00:00:00,917.8307413015117
313,2010-09-23 00:00:00,917.8307413015117
314,2010-09-25 00:00:00,917.8307413015117
315,2010-09-27 00:00:00,917.8307413015117
316,2010-09-29 00:00:00,1318.6700501535925
317,2010-10-01 00:00:00,1318.6700501535925
318,2010-10-03 00:00:00,1318.6700501535925
319,2010-10-05 00:00:00,1318.6700501535925
320,2010-10-07 00:00:00,1318.6700501535925
321,2010-10-09 00:00:00,1318.6700501535925
322,2010-10-11 00:00:00,1318.6700501535925
323,2010-10-13 00:00:00,1378.0281650373263
324,2010-10-15 00:00:00,1378.0281650373263
325,2010-10-17 00:00:00,1378.0281650373263
326,2010-10-19 00:00:00,1378.0281650373263
327,2010-10-21 00:00:00,2149.021814946726
328,2010-10-23 00:00:00,2149.021814946726
329,2010-10-25 00:00:00,2149.021814946726
330,2010-10-27 00:00:00,2149.021814946726
331,2010-10-29 00:00:00,2149.021814946726
332,2010-10-31 00:00:00,3091.736890411797
333,2010-11-02 00:00:00,3091.736890411797
334,2010-11-04 00:00:00,3091.736890411797
335,2010-11-06 00:00:00,3091.736890411797
336,2010-11-08 00:00:00,3091.736890411797
337,2010-11-10 00:00:00,4536.353723275037
338,2010-11-12 00:00:00,4536.353723275037
339,2010-11-14 00:00:00,4536.353723275037
340,2010-11-16 00:00:00,4536.353723275037
341,2010-11-18 00:00:00,4536.353723275037
342,2010-11-20 00:00:00,6866.89864897274
343,2010-11-22 00:00:00,6866.89864897274
344,2010-11-24 00:00:00,6866.89864897274
345,2010-11-26 00:00:00,6866.89864897274
346,2010-11-28 00:00:00,6866.89864897274
347,2010-11-30 00:00:00,8078.195257925088
348,2010-12-02 00:00:00,8078.195257925088
349,2010-12-04 00:00:00,8078.195257925088
350,2010-12-06 00:00:00,8078.195257925088
351,2010-12-08 00:00:00,8078.195257925088
352,2010-12-10 00:00:00,12251.9997603745
353,2010-12-12 00:00:00,12251.9997603745
354,2010-12-14 00:00:00,12251.9997603745
355,2010-12-16 00:00:00,12251.9997603745
356,2010-12-18 00:00:00,12251.9997603745
357,2010-12-20 00:00:00,12251.9997603745
358,2010-12-22 00:00:00,14484.1623612254
359,2010-12-24 00:00:00,14484.1623612254
360,2010-12-26 00:00:00,14484.1623612254
361,2010-12-28 00:00:00,14484.1623612254
362,2010-12-30 00:00:00,14484.1623612254
363,2011-01-01 00:00:00,14484.1623612254
364,2011-01-03 00:00:00,16307.420938523985
365,2011-01-05 00:00:00,16307.420938523985
366,2011-01-07 00:00:00,16307.420938523985
367,2011-01-09 00:00:00,16307.420938523985
368,2011-01-11 00:00:00,16307.420938523985
369,2011-01-13 00:00:00,16307.420938523985
370,2011-01-15 00:00:00,18437.64439216629
371,2011-01-17 00:00:00,18437.64439216629
372,2011-01-19 00:00:00,18437.64439216629
373,2011-01-21 00:00:00,18437.64439216629
374,2011-01-23 00:00:00,18437.64439216629
375,2011-01-25 00:00:00,18437.64439216629
376,2011-01-27 00:00:00,22012.38133799388
377,2011-01-29 00:00:00,22012.38133799388
378,2011-01-31 00:00:00,22012.38133799388
379,2011-02-02 00:00:00,22012.38133799388
380,2011-02-04 00:00:00,22012.38133799388
381,2011-02-06 00:00:00,22012.38133799388
382,2011-02-08 00:00:00,25997.879928814426
383,2011-02-10 00:00:00,25997.879928814426
384,2011-02-12 00:00:00,25997.879928814426
385,2011-02-14 00:00:00,25997.879928814426
386,2011-02-16 00:00:00,25997.879928814426
387,2011-02-18 00:00:00,36459.88692507513
388,2011-02-20 00:00:00,36459.88692507513
389,2011-02-22 00:00:00,36459.88692507513
390,2011-02-24 00:00:00,36459.88692507513
391,2011-02-26 00:00:00,36459.88692507513
392,2011-02-28 00:00:00,55589.518126868665
393,2011-03-02 00:00:00,55589.518126868665
394,2011-03-04 00:00:00,55589.518126868665
395,2011-03-06 00:00:00,55589.518126868665
396,2011-03-08 00:00:00,55589.518126868665
397,2011-03-10 00:00:00,76192.61934751371
398,2011-03-12 00:00:00,76192.61934751371
399,2011-03-14 00:00:00,76192.61934751371
400,2011-03-16 00:00:00,76192.61934751371
401,2011-03-18 00:00:00,76192.61934751371
402,2011-03-20 00:00:00,76192.61934751371
403,2011-03-22 00:00:00,76192.61934751371
404,2011-03-24 00:00:00,76192.61934751371
405,2011-03-26 00:00:00,68977.78463020959
406,2011-03-28 00:00:00,68977.78463020959
407,2011-03-30 00:00:00,68977.78463020959
408,2011-04-01 00:00:00,68977.78463020959
409,2011-04-03 00:00:00,68977.78463020959
410,2011-04-05 00:00:00,68977.78463020959
411,2011-04-07 00:00:00,82345.64411296662
412,2011-04-09 00:00:00,82345.64411296662
413,2011-04-11 00:00:00,82345.64411296662
414,2011-04-13 00:00:00,82345.64411296662
415,2011-04-15 00:00:00,82345.64411296662
416,2011-04-17 00:00:00,82345.64411296662
417,2011-04-19 00:00:00,92347.59095209428
418,2011-04-21 00:00:00,92347.59095209428
419,2011-04-23 00:00:00,92347.59095209428
420,2011-04-25 00:00:00,92347.59095209428
421,2011-04-27 00:00:00,92347.59095209428
422,2011-04-29 00:00:00,92347.59095209428
423,2011-05-01 00:00:00,109670.1332924774
424,2011-05-03 00:00:00,109670.1332924774
425,2011-05-05 00:00:00,109670.1332924774
426,2011-05-07 00:00:00,109670.1332924774
427,2011-05-09 00:00:00,109670.1332924774
428,2011-05-11 00:00:00,157416.40184364893
429,2011-05-13 00:00:00,157416.40184364893
430,2011-05-15 00:00:00,157416.40184364893
431,2011-05-17 00:00:00,157416.40184364893
432,2011-05-19 00:00:00,244112.48777433642
433,2011-05-21 00:00:00,244112.48777433642
434,2011-05-23 00:00:00,244112.48777433642
435,2011-05-25 00:00:00,244112.48777433642
436,2011-05-27 00:00:00,434877.0455276276
437,2011-05-29 00:00:00,434877.0455276276
438,2011-05-31 00:00:00,434877.0455276276
439,2011-06-02 00:00:00,434877.0455276276
440,2011-06-04 00:00:00,434877.0455276276
441,2011-06-06 00:00:00,567269.530162422
442,2011-06-08 00:00:00,567269.530162422
443,2011-06-10 00:00:00,567269.530162422
444,2011-06-12 00:00:00,567269.530162422
445,2011-06-14 00:00:00,567269.530162422
446,2011-06-16 00:00:00,876954.4935135372
447,2011-06-18 00:00:00,876954.4935135372
448,2011-06-20 00:00:00,876954.4935135372
449,2011-06-22 00:00:00,876954.4935135372
450,2011-06-24 00:00:00,1379192.2882280778
451,2011-06-26 00:00:00,1379192.2882280778
452,2011-06-28 00:00:00,1379192.2882280778
453,2011-06-30 00:00:00,1379192.2882280778
454,2011-07-02 00:00:00,1379192.2882280778
455,2011-07-04 00:00:00,1379192.2882280778
456,2011-07-06 00:00:00,1379192.2882280778
457,2011-07-08 00:00:00,1563027.996116223
458,2011-07-10 00:00:00,1563027.996116223
459,2011-07-12 00:00:00,1563027.996116223
460,2011-07-14 00:00:00,1563027.996116223
461,2011-07-16 00:00:00,1563027.996116223
462,2011-07-18 00:00:00,1563027.996116223
463,2011-07-20 00:00:00,1690895.8030523926
464,2011-07-22 00:00:00,1690895.8030523926
465,2011-07-24 00:00:00,1690895.8030523926
466,2011-07-26 00:00:00,1690895.8030523926
467,2011-07-28 00:00:00,1690895.8030523926
468,2011-07-30 00:00:00,1690895.8030523926
469,2011-08-01 00:00:00,1888786.7053530482
470,2011-08-03 00:00:00,1888786.7053530482
471,2011-08-05 00:00:00,1888786.7053530482
472,2011-08-07 00:00:00,1888786.7053530482
473,2011-08-09 00:00:00,1888786.7053530482
474,2011-08-11 00:00:00,1888786.7053530482
475,2011-08-13 00:00:00,1888786.7053530482
476,2011-08-15 00:00:00,1888786.7053530482
477,2011-08-17 00:00:00,1805700.836193673
478,2011-08-19 00:00:00,1805700.836193673
479,2011-08-21 00:00:00,1805700.836193673
480,2011-08-23 00:00:00,1805700.836193673
481,2011-08-25 00:00:00,1805700.836193673
482,2011-08-27 00:00:00,1805700.836193673
483,2011-08-29 00:00:00,1805700.836193673
484,2011-08-31 00:00:00,1777774.4820014646
485,2011-09-02 00:00:00,1777774.4820014646
486,2011-09-04 00:00:00,1777774.4820014646
487,2011-09-06 00:00:00,1777774.4820014646
488,2011-09-08 00:00:00,1777774.4820014646
489,2011-09-10 00:00:00,1777774.4820014646
490,2011-09-12 00:00:00,1777774.4820014646
491,2011-09-14 00:00:00,1755425.320328703
492,2011-09-16 00:00:00,1755425.320328703
493,2011-09-18 00:00:00,1755425.320328703
494,2011-09-20 00:00:00,1755425.320328703
495,2011-09-22 00:00:00,1755425.320328703
496,2011-09-24 00:00:00,1755425.320328703
497,2011-09-26 00:00:00,1755425.320328703
498,2011-09-28 00:00:00,1755425.320328703
499,2011-09-30 00:00:00,1689334.404597101
500,2011-10-02 00:00:00,1689334.404597101
501,2011-10-04 00:00:00,1689334.404597101
502,2011-10-06 00:00:00,1689334.404597101
503,2011-10-08 00:00:00,1689334.404597101
504,2011-10-10 00:00:00,1689334.404597101
505,2011-10-12 00:00:00,1689334.404597101
506,2011-10-14 00:00:00,1689334.404597101
507,2011-10-16 00:00:00,1468195.4272208312
508,2011-10-18 00:00:00,1468195.4272208312
509,2011-10-20 00:00:00,1468195.4272208312
510,2011-10-22 00:00:00,1468195.4272208312
511,2011-10-24 00:00:00,1468195.4272208312
512,2011-10-26 00:00:00,1468195.4272208312
513,2011-10-28 00:00:00,1468195.4272208312
514,2011-10-30 00:00:00,1468195.4272208312
515,2011-11-01 00:00:00,1203461.9263799652
516,2011-11-03 00:00:00,1203461.9263799652
517,2011-11-05 00:00:00,1203461.9263799652
518,2011-11-07 00:00:00,1203461.9263799652
519,2011-11-09 00:00:00,1203461.9263799652
520,2011-11-11 00:00:00,1203461.9263799652
521,2011-11-13 00:00:00,1203461.9263799652
522,2011-11-15 00:00:00,1192497.7500894784
523,2011-11-17 00:00:00,1192497.7500894784
524,2011-11-19 00:00:00,1192497.7500894784
525,2011-11-21 00:00:00,1192497.7500894784
526,2011-11-23 00:00:00,1192497.7500894784
527,2011-11-25 00:00:00,1192497.7500894784
528,2011-11-27 00:00:00,1192497.7500894784
529,2011-11-29 00:00:00,1192497.7500894784
530,2011-12-01 00:00:00,1090715.6800512674
531,2011-12-03 00:00:00,1090715.6800512674
532,2011-12-05 00:00:00,1090715.6800512674
533,2011-12-07 00:00:00,1090715.6800512674
534,2011-12-09 00:00:00,1090715.6800512674
535,2011-12-11 00:00:00,1090715.6800512674
536,2011-12-13 00:00:00,1155038.3339636438
537,2011-12-15 00:00:00,1155038.3339636438
538,2011-12-17 00:00:00,1155038.3339636438
539,2011-12-19 00:00:00,1155038.3339636438
540,2011-12-21 00:00:00,1155038.3339636438
541,2011-12-23 00:00:00,1155038.3339636438
542,2011-12-25 00:00:00,1155038.3339636438
543,2011-12-27 00:00:00,1159929.497224385
544,2011-12-29 00:00:00,1159929.497224385
545,2011-12-31 00:00:00,1159929.497224385
546,2012-01-02 00:00:00,1159929.497224385
547,2012-01-04 00:00:00,1159929.497224385
548,2012-01-06 00:00:00,1159929.497224385
549,2012-01-08 00:00:00,1159929.497224385
550,2012-01-10 00:00:00,1250757.7392746594
551,2012-01-12 00:00:00,1250757.7392746594
552,2012-01-14 00:00:00,1250757.7392746594
553,2012-01-16 00:00:00,1250757.7392746594
554,2012-01-18 00:00:00,1250757.7392746594
555,2012-01-20 00:00:00,1250757.7392746594
556,2012-01-22 00:00:00,1307728.3606040676
557,2012-01-24 00:00:00,1307728.3606040676
558,2012-01-26 00:00:00,1307728.3606040676
559,2012-01-28 00:00:00,1307728.3606040676
560,2012-01-30 00:00:00,1307728.3606040676
561,2012-02-01 00:00:00,1307728.3606040676
562,2012-02-03 00:00:00,1307728.3606040676
563,2012-02-05 00:00:00,1379647.4392142936
564,2012-02-07 00:00:00,1379647.4392142936
565,2012-02-09 00:00:00,1379647.4392142936
566,2012-02-11 00:00:00,1379647.4392142936
567,2012-02-13 00:00:00,1379647.4392142936
568,2012-02-15 00:00:00,1379647.4392142936
569,2012-02-17 00:00:00,1379647.4392142936
570,2012-02-19 00:00:00,1376302.2678863804
571,2012-02-21 00:00:00,1376302.2678863804
572,2012-02-23 00:00:00,1376302.2678863804
573,2012-02-25 00:00:00,1376302.2678863804
574,2012-02-27 00:00:00,1376302.2678863804
575,2012-02-29 00:00:00,1376302.2678863804
576,2012-03-02 00:00:00,1496978.595025569
577,2012-03-04 00:00:00,1496978.595025569
578,2012-03-06 00:00:00,1496978.595025569
579,2012-03-08 00:00:00,1496978.595025569
580,2012-03-10 00:00:00,1496978.595025569
581,2012-03-12 00:00:00,1496978.595025569
582,2012-03-14 00:00:00,1496978.595025569
583,2012-03-16 00:00:00,1498294.3628165068
584,2012-03-18 00:00:00,1498294.3628165068
585,2012-03-20 00:00:00,1498294.3628165068
586,2012-03-22 00:00:00,1498294.3628165068
587,2012-03-24 00:00:00,1498294.3628165068
588,2012-03-26 00:00:00,1498294.3628165068
589,2012-03-28 00:00:00,1498294.3628165068
590,2012-03-30 00:00:00,1626553.4813289426
591,2012-04-01 00:00:00,1626553.4813289426
592,2012-04-03 00:00:00,1626553.4813289426
593,2012-04-05 00:00:00,1626553.4813289426
594,2012-04-07 00:00:00,1626553.4813289426
595,2012-04-09 00:00:00,1626553.4813289426
596,2012-04-11 00:00:00,1626553.4813289426
597,2012-04-13 00:00:00,1577913.4856767263
598,2012-04-15 00:00:00,1577913.4856767263
599,2012-04-17 00:00:00,1577913.4856767263
600,2012-04-19 00:00:00,1577913.4856767263
601,2012-04-21 00:00:00,1577913.4856767263
602,2012-04-23 00:00:00,1577913.4856767263
603,2012-04-25 00:00:00,1577913.4856767263
604,2012-04-27 00:00:00,1577913.4856767263
605,2012-04-29 00:00:00,1508589.6720602943
606,2012-05-01 00:00:00,1508589.6720602943
607,2012-05-03 00:00:00,1508589.6720602943
608,2012-05-05 00:00:00,1508589.6720602943
609,2012-05-07 00:00:00,1508589.6720602943
610,2012-05-09 00:00:00,1733207.513848385
611,2012-05-11 00:00:00,1733207.513848385
612,2012-05-13 00:00:00,1733207.513848385
613,2012-05-15 00:00:00,1733207.513848385
614,2012-05-17 00:00:00,1733207.513848385
615,2012-05-19 00:00:00,1733207.513848385
616,2012-05-21 00:00:00,1733207.513848385
617,2012-05-23 00:00:00,1733207.513848385
618,2012-05-25 00:00:00,1591074.9618473053
619,2012-05-27 00:00:00,1591074.9618473053
620,2012-05-29 00:00:00,1591074.9618473053
621,2012-05-31 00:00:00,1591074.9618473053
622,2012-06-02 00:00:00,1591074.9618473053
623,2012-06-04 00:00:00,1591074.9618473053
624,2012-06-06 00:00:00,1591074.9618473053
625,2012-06-08 00:00:00,1591074.9618473053
626,2012-06-10 00:00:00,1583177.847444009
627,2012-06-12 00:00:00,1583177.847444009
628,2012-06-14 00:00:00,1583177.847444009
629,2012-06-16 00:00:00,1583177.847444009
630,2012-06-18 00:00:00,1583177.847444009
