ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
1024172272226066433,"PowerLedger $POWR price: $0.295579 

Binance is TEMPORARILY accepting new users! GO! 🤑 😍  

➡️ https://t.co/xSimi8HW4A

$ZIL $SEND $NXS $LTC $GMT $RCT $ACE $DRGN $NBT $DENT $HT $GCR $NVST $CND $MAG $EAC $APPC $NSR $XP $XMY $ADA $TAAS $ZNY https://t.co/tvAy54wrd0",1532995972,HojixLee,0,0,0,0,tweet
1024172410143232000,"RT @Kriss77628892: A great project with amazing bounty program. I'll stay tuned for this project https://twitter.com/CoinCyphr/status/1020295000264007681 <retweeted_status> A great project with amazing bounty program. I'll stay tuned for this project https://twitter.com/CoinCyphr/status/1020295000264007681 </retweeted_status> <quoted_status> NEW! YouTube Your CYPHR!

Upload a video of yourself explaining what it is that makes CyphrCoin stand out from other ICO projects and earn:

15,000 CYPHR!

See instructions at: https://t.co/Msq3ffDSjA

#altcoins #ethereum #crypto #blockchain #ico #airdrop #cyphrcoin #YouTube https://t.co/CJdDaBcFoU </quoted_status>",1532996005,CqWCDv8OBwZSuzH,0,0,0,1021825705334714368,retweet
1024172592536735744,"RT @WildchildSings: Do you have a business that #acceptslitecoin ? Get registered on this site . Around 200 listed . Check out your area✔… <retweeted_status> Do you have a business that #acceptslitecoin ? Get registered on this site . Around 200 listed . Check out your area✔

( this cool photo was made by @recon_Jake . Check out his creations 🤗) 

https://t.co/SBUv1rKKLx

#litecoin #crypto #ltc $ltc #cryptocurrency #litecoinNation https://t.co/Ljbw5Obeaj </retweeted_status>",1532996048,luella90280266,0,0,0,988178762985455616,retweet
1024172660459298816,RT @BoersenMedien: #EOS #EOS jumps 1.03% in one hour. #Litecoin #LTC jumps 1.07% in one hour. #IOTA #MIOTA jumps 1.26% in one hour. <retweeted_status> #EOS #EOS jumps 1.03% in one hour. #Litecoin #LTC jumps 1.07% in one hour. #IOTA #MIOTA jumps 1.26% in one hour. </retweeted_status>,1532996065,LitecoinUKs,0,0,0,1024167282539474945,retweet
1024172662380212224,"WHY WASNT THIS STREAMED????? <quoted_status> Had so much fun at LTC😌😌 Flying back to CA now... Excited for EVO too it’s next weekend! ❤️ My highlight of this weekend: Me vs Mang0, Winners Finals of our pool! https://t.co/3XEjGQuG4Q </quoted_status>",1532996065,MuffinBros,0,0,0,1023887635977302016,quoted_retweet
1024172677081247744,RT @BigChonis: $LTC - closing in on another apex convergence on the daily chart where the bull channel and bear channel split. https://t.co… <retweeted_status> $LTC - closing in on another apex convergence on the daily chart where the bull channel and bear channel split. https://t.co/icc81Zm08a </retweeted_status>,1532996069,titvsmagnvs,0,0,0,1024150369868365824,retweet
1024172807280844800,"@FunkenOlli
Your stats for Litecoin 📊

Rank: 7
Price USD: 82.27$
Price EUR: 70.25€
Trend 1h: 0.39% ↗️
Trend 24h: -1.99% ↘️
Trend 7d: -3.29% ↘️

#Litecoin #crypto #altcoin #bot #📊",1532996100,AltcoinTicker,0,0,0,0,tweet
1024172820300005376,Litecoin is proudly standing at $82.2492764199 per http://LTCPrice.info #LTC #litecoin,1532996103,LTeeCee,0,0,0,0,tweet
1024172827954561024,One LTC is currently worth $82.31 USD,1532996105,LTCtoUSD,0,0,0,0,tweet
1024172832677232640,Last litecoin price on bitstamp: $ 81.54,1532996106,LTC_PRICE,0,0,0,0,tweet
