ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
707329033541951492,Mick Foley returning to Indy crackers in broad ripple this Sunday ... pic.twitter.com/1iGvqHSPnZ,1457475357,Hustler2754,3,1,1,0,tweet
707319317252022272,"Retweeted Tiffany Hayden (@haydentiff):

Looks like @Ripple doesn't need SWIFT! 
 http://www.whitecase.com/publications/insight/beyond-bitcoin-blockchain-revolution-financial-services  #fintech... http://fb.me/77u2aSUOY ",1457473041,FSClub,4,0,4,0,tweet
707317722514853888,"Looks like @Ripple doesn't need SWIFT! 
 http://www.whitecase.com/publications/insight/beyond-bitcoin-blockchain-revolution-financial-services  #fintech #blockchain
@bitcoinagile @MarcHochstein @Chris_Skinner",1457472661,haydentiff,14,1,6,707246174777040896,reply
707312999674028032,"@jennycharles150 @pankyone @AdoptADonkey Ripple says hi, and thanks for supporting @DonkeySanctuarypic.twitter.com/GunCCf40uN",1457471535,DonkeysLeeds,17,4,11,707129010912927744,reply
707311477632278528,Want to build out the #InternetOfValue in #Singapore? Join me @ripple in an exciting #bizdev role! https://lnkd.in/b5CDgAM ,1457471172,diliprao,6,0,5,0,tweet
707302088003420161,JUST ANNOUNCED: The Roast of @JMV1070 at @CrackersComedy Club Broad Ripple April 13th -> http://1070thefan.com/events/station-events/roast-jmv pic.twitter.com/g9hWkdps3Z,1457468933,1070thefan,27,6,10,0,tweet
707291960252346368,Ripple bracelet #twistedsurvival #paracordpic.twitter.com/rZKRfJrjC5,1457466518,sosgearmt,11,0,3,0,tweet
707285383101472768,"Our #GDC16 Ripple Effects panel will feature positivity, feelings, & stories of women growing through game-making. http://schedule.gdconf.com/session/ripple-effect-how-women-in-games-initiatives-make-a-difference ",1457464950,rebheartsyou,12,3,8,0,tweet
707272193667760128,Educating girls causes ripple effects that extend for generations. #IWD2016 https://blog.compassion.com/female-literacy-educating-girls-poverty/ ,1457461806,compassion,24,0,13,0,tweet
707270428939530240,"How ripple effect of doctor row could be toxic http://www.bbc.co.uk/news/health-35743782 

""You can't improve services without bringing the staff with you""",1457461385,NHSinNW,4,0,8,0,tweet
707255693565304833,"Our SF office has 3 spaces named for great women economists: Phyllis Ann Wallace, Barbara Bergmann, Elinor Ostrum. #InternationalWomensDay",1457457872,Ripple,18,0,9,0,tweet
707251551950098432,"""Banks have an essential role to play in creating the #InternetofValue."" CEO @chrislarsensf with @SanInnoventures http://santanderinnoventures.com/founder-interview-chris-larsen-ceo-ripple/ ",1457456884,Ripple,7,0,7,0,tweet
707205159294787584,"Scott Dinsmore's TED talk was featured on my wife's flight last night. The ripple effect continues. RIP, my friend. pic.twitter.com/pO7cGYqWQ5",1457445823,JamesClear,47,5,5,0,tweet
707204435059933184,"The ripple effects from Monday's big roster moves & more in Morning Clips: 

[ http://redsk.in/1R3hjr4 ]pic.twitter.com/5h6M1FdpY8",1457445651,Redskins,35,2,20,0,tweet
707171781992251392,"BBC News - How ripple effect of doctor row could be toxic http://www.bbc.co.uk/news/health-35743782 

Govt attacks could destroy #NHS!pic.twitter.com/otDJnT581L",1457437866,SavemyNHS,12,0,18,0,tweet
707169830126878720,Let's hear it for our brilliant #femalefarmers this #IWD2016 @AliceBHolden @Sally4Green @Ripple_Rachel & many morepic.twitter.com/la5TYtUiSy,1457437400,growcomm,12,0,13,0,tweet
707161181061042177,#300 days left to get your Ripple On by going out of your way to be kind to everyone and #makeadifference every single day! #Ripple2016,1457435338,Rippleon,9,1,3,0,tweet
707074633393152000,"Invest in #genderequality, girls and women and unleash the ripple effect. #IWD2016 #EqualityMeans #WD2016pic.twitter.com/Y48XSQEfjm",1457414704,Katja_Iversen,10,0,29,0,tweet
707036750422487040,"If you haven't done so already, check out these guys at The Ripple Effect  @TheEffectFilm - inspiring change personified #NatCon16",1457405672,Meaghon,6,0,8,0,tweet
707027839762227203,"Ripple is cute, but I still think we have the best mascot #WickedTuna #Wilsooooon @hardmerchwilsonpic.twitter.com/LHGi3m6zTZ",1457403547,jdmarciano,30,4,9,0,tweet
707025303214776320,"New crew member for @tjHOTTUNA, welcome Ripple! #WickedTuna",1457402942,WickedTuna,18,0,8,0,tweet
707020615480381440,How ripple effect of doctor row could be toxic. http://goo.gl/XZLnEq pic.twitter.com/RhVprrAVFv,1457401825,ReportUK,0,0,1,0,tweet
707019783577989120,Lmao I guess someone at wwe heard the @WrestlingInc podcast and decided to do the ripple through out raw.,1457401626,HamzaHeelz,3,2,2,0,tweet
707018666399825923,Thank you Ripple for taking the time come on out and visit us at the Pro Wrestling Revolution Training Academy... http://fb.me/7aE4LUtlB ,1457401360,PWRevolution,4,0,2,0,tweet
707017921718001665,"praised be delusion, the ripple.
praised be the holy ocean of eternity.
praised be I, writing, dead already and dead again.",1457401182,jvduluoz,1,0,0,0,tweet
707013429203181569,Walked to three wisemen today. I think we're going to love living in @Broad_Ripple !!,1457400111,classiceliz,3,0,0,0,tweet
707007660185391104,Ripple genesis in undergraduate #geology today at @VicUniWgtn . A classic piece of laboratory equipment!pic.twitter.com/EuiNlwiq6f,1457398736,SeftonGeo,5,0,2,0,tweet
707004180163072000,Consumers Won’t Drive the #IoT But They’ll Be the Biggest Beneficiaries https://ripple.com/insights/consumers-wont-drive-the-internet-of-things-but-theyll-be-the-biggest-benificiaries/ pic.twitter.com/jx7nQhz5GZ,1457397906,Ripple,12,0,11,0,tweet
707000717001822209,"a stunning supper by @athenacalderone, served on our ripple dinnerware, available online and in #abcmkt.pic.twitter.com/JPbCjz9GR7",1457397081,abchome,4,0,0,0,tweet
707000567663607808,"@9outof10catz @slatekendal @PDTNYC @deadrabbitnyc certainly inspired my #cocktails
#Margarita #Alexander #Ripple pic.twitter.com/uSD56TlKip",1457397045,realArtisan,2,2,1,706995116028862466,reply
706999428129759233,"This month, #CrackersComedy Ripple welcomes @2BrokeGirls' @JBKite. It's like Xmas in March! https://bit.ly/1TEE4Zd pic.twitter.com/AzRcjllzpB",1457396773,CrackersComedy,8,0,3,0,tweet
706998937446686721,"@cryptospacesuit @Ripple @diliprao will check it, thanks!",1457396656,ThisIsNuse,1,0,0,706996832430239744,reply
706998412831494145,"#NewRelease by NYT Best Sell author Jeanne Glidewell, RIP TIDE, Book #2 in the RIPPLE EFFECT #cozy #mystery series. http://bit.ly/1UeaK8z ",1457396531,eBook_Thrillers,0,0,1,0,tweet
706997163742535680,"Kyle J. Norton, The Best of Recipe: Raw, Quick and delicious! Butter me Ripple smoothies http://thetruestoriesstories.blogspot.ca/2014/08/butter-me-ripple-smoothies.html ",1457396233,kylejnorton,1,0,2,0,tweet
706997134885842945,@cryptospacesuit with everyone kissing corporate ass $XRP fundamentally seems retarded long term. Just a quick thought.,1457396226,ThisIsNuse,2,1,0,706995190687469568,reply
706996832430239744,"""I've been in banking technology for 30 years and I thought, ‘I just must be part of this’.” @diliprao http://bit.ly/21NE221 ",1457396154,Ripple,5,1,5,0,tweet
706996755397615616,@ThisIsNuse I've always been bullish on ETH and XRP ,1457396136,clay_space,1,1,0,706995190687469568,reply
706996271525945345,Reminder to save the date for our Women of Influence speaker at Broad Ripple GOP next Wednesday! http://fb.me/2jgKNKJQV ,1457396021,INPinkElephants,1,0,1,0,tweet
706995678224887812,#inspiration Ripple - Inspirational Tear-jerking Short ... - http://inspirationzone.net/ripple-inspirational-tear-jerking-short-film-viddsee-com/  #RT #Retweetpic.twitter.com/Kl81zTSM7C,1457395879,InspirationNet_,0,0,0,0,tweet
706993148661260288,DIY crochet ripple blanket! http://ow.ly/Za3XP  #handmadebot #shopetsy #etsyshop #crochetpattern,1457395276,chocodogstudio,1,0,0,0,tweet
706993122161463297,著作権侵害している出品者が多すぎ！！！！！ #フリマ #メルカリ,1457395270,Ripple_666,0,0,0,0,tweet
706992923531849728,"【出演イベント情報】

2016年 2/28(日) 
 →NICO★ZON-festival vol.6 ＊長町RIPPLE(宮城)

2016年 3/27(日)
 →Nico Lien＊高崎TRUST55(群馬)",1457395222,komomo_2539,0,0,0,0,tweet
706992834948308999,#Bitcoin Prices: Ripple:$347.86740437; Kraken:$411.41; Bitfinex:$412.43; Btc-e:$413.395;   http://BTC.re ,1457395201,RegardingBTC,0,0,0,0,tweet
710108160195952640,"""A profound move that will ripple around the world"".

Jamie Oliver reacts to new sugar levy http://bbc.in/1PbKabx pic.twitter.com/WtK6xABl1R",1458137953,BBCNews,100,36,86,0,tweet
710136641470504960,Jamie Oliver celebrates introduction of sugar tax that 'will ripple around the world' http://thesun.uk/6015B5QYN pic.twitter.com/Ubt0KKFkQ7,1458144743,TheSun,26,12,29,0,tweet
710247024030040064,"You'd think this would lead to some kind of mass outrage in the UK, make some kind of ripple around the world, especially of social justice.",1458171060,cdaargh,5,3,18,710242567183601664,reply
