ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
659153628335349760,A3: be aware of the ripple (positive or negative) of the response. We all like to believe in truth/transparency set us free #K12PRChat,1445989446,mychalfrost,9,0,0,0,tweet
659137022704164866,Just took the #17 @indygobus from College and Mass Ave to Taste Cafe in Broad Ripple. @indyhub is https://instagram.com/p/9W6rb2qTcx/ ,1445985487,saraelysecroft,4,0,2,0,tweet
659128816103768064,Our neighborhoods shape us. Wear a part of your story -- wear a part of the @Broad_Ripple story. http://ow.ly/TTR67 ,1445983530,usiapparel,2,0,1,0,tweet
659103390442516480,.@channingtatum you graduated HS with my brother Stephen Ripple. Will you help @wsutridelta win a house makeover?? http://www.garnethill.com/GarnetHill/US/Global/DormDecorContest/landing-path ,1445977468,Marina_Rae95,5,0,5,0,tweet
659088806654668800,"@DonPauClaris wine, music and dancing. *I smile as a ripple of approval flows around the crowd.* And perhaps even a hog roast, should ~",1445973991,DukeBraganza,7,1,1,659083132549910528,reply
659088282630774785,I dribbbled a Material Design ripple motion spec I created for Chrome OS. https://goo.gl/zwCZ1g pic.twitter.com/EO2CyURnyv,1445973866,KounterB,10,2,2,0,tweet
659072904030720004,"""As he lifted the blade above Lord Eddard's head, sunlight seemed to ripple and dance down the dark metal."" pic.twitter.com/a3YT3WahdS",1445970199,the_brothaa,8,0,2,0,tweet
659051582449917952,"#MyJamoftheday... Huey & the New Yorkers with, ""The Ripple"". http://youtu.be/AMrqANRTJpc  Come on down & chk us on Nov. 9 @yourcanarywharf #Jeah",1445965116,OfficialHuey,11,0,8,0,tweet
659041754918711296,"""Ripple is at the forefront of the integration of technology into financial institutions."" http://bit.ly/1O268mD  via @SCMPInt",1445962773,Ripple,6,0,13,0,tweet
659030556273868800,"My dog's squiggy upper palate reminding me of wet, ripple carved sand.",1445960103,curse_t_70,5,1,0,0,tweet
659030196788396032,"Look who's coming back. On Fri. Ripple will try his ""paw"" at the weather 1 year later. @GlobalEdmonton Morning Newspic.twitter.com/kheJv2k6s5",1445960017,mikesobel,4,0,6,0,tweet
659006311368163328,Empowering #women has a ripple effect on the everyday lives of people #womensland @USAIDEnviro https://www.youtube.com/watch?v=IzcH2MRHHhs ,1445954323,KarolBoudreaux,2,0,5,0,tweet
659001430909431808,"@SaiBear29 @aurorabmunchkin a drop can cause a ripple, pak ganern....
Hahahaha.... 
#ALDUBPredictions",1445953159,ketikra_tot,2,1,2,658973695818379264,reply
658980542700982272,"Hem says remember just before the memory and what made it all feel that way, the ripple of water before the fish breaks, the anticipation",1445948179,VVanGone,17,0,6,0,tweet
658951225874911232,"""We want to create a community that has a lasting ripple"" @melcarpo #TelstraBizWomen",1445941189,businesschicks,6,0,2,0,tweet
658913594109771776,"OMG! RiPple
#AllOfMeTarget",1445932217,OfficialAkiBie,2,0,3,0,tweet
