ID,Tweet,Time,User,Likes,Replies,Retweets,in_response_to,response_type
643923690883780608,Building an Open Marketplace for Moving Money https://ripple.com/blog/building-an-open-marketplace-for-moving-money/ pic.twitter.com/15PpuVPSPX,1442358346,Ripple,5,2,7,0,tweet
643895560223723520,Proud to say that I have a job set up for me in Broad Ripple after I finish cosmo school next month! Can't wait to start my new chapter ,1442351639,HBouslog,19,4,0,0,tweet
643875102657019905,"Doubts ripple out
Gaining momentum
Then crash
As great waves
On the shore
Of my vivid imagination

#VerseReversal",1442346761,PatrickNotPaddy,6,0,1,0,tweet
643831322453102592,"#VerseReversal

his smile
would be the ripple
in my soul
that makes a man
out of a dreamer
& a father
in need of a son",1442336323,BklynMercado,5,0,5,0,tweet
643831112049930242,"A simple act of caring creates an endless ripple that comes back to you. 

Good Night Tweeples ",1442336273,Hre_Krsna,5,0,4,0,tweet
643814279683051520,"Fintech Roundup: Nordea Partners with Accenture and Temenos, Google Launches Android Pay: https://ripple.com/blog/fintech-roundup-nordea-partners-with-accenture-and-temenos-google-launches-android-pay/ pic.twitter.com/1YiX64wV9h",1442332260,Ripple,1,0,7,0,tweet
643800887538921472,"Words are
My only solace
To create the
Perfect balance
Or there will be
Silent scream Always
Créating ripple 
In my hollow
#micropoetry",1442329067,notyet100,4,2,2,643794738827653120,reply
643773284849422336,"Morning Devotion.  Always tell the Truth, the ripple of today's lie is tomorrow's wave and next years flood!",1442322486,CampSanderson,23,0,10,0,tweet
643751617070653440,"What may appear ripple on
The surface might be a
Quake in the depths
Small things even if insignificant
Shouldn't be ignored
#VerseReversal",1442317320,shakehandslife,5,0,2,0,tweet
643740944844615680,@F3Columbia 16 pax post @Brickpile for Ripple's merkinfest. @F3counts.,1442314776,cwaitesjr,4,0,3,0,tweet
643737313365913601,Creating Material Design Ripple Effects with SVG by @codrops http://buff.ly/1KQ4tQb pic.twitter.com/9dRDPNBPAQ,1442313910,CodyWebHouse,16,0,9,0,tweet
643726045762449408,Pls complete &/or share this survey from Ripple Effect into LGBT+ peoples experiences within Drug & Alcohol Services https://docs.google.com/forms/d/1V9ksz1TnFrZJ31-ppomqfrmBbOHYWCZezF8EysDASVA/viewform?c=0&w=1 ,1442311223,_proud2be,2,0,6,0,tweet
643702328478973952,A famous line written by Thomas Hardy-For evermore Rave the wave n glance the ripple through the rocks at Durdle door pic.twitter.com/vLnpov8MoR,1442305569,AindritaR,38,7,6,0,tweet
643667335467913216,"every stone
cast
into the sea
causing
a ripple
in your
apple's eye
is
moving waves
at the heart
of mine

#VerseReversal 250",1442297226,17Numa,5,0,2,0,tweet
643666888246063104,"16 Potential #Arctic Tipping Points That Can Ripple Around the World

 http://buff.ly/1LtXAOK  #climatepic.twitter.com/J9Gj850cEU",1442297119,AssaadRazzouk,9,0,26,0,tweet
643663186013626368,"Luscious, Raspberry Ripple Cheesecake @A_Cheesecakes #lush @VisitScotlandpic.twitter.com/dNQmejCB4N",1442296236,A_Cheesecakes,5,0,1,0,tweet
643657377984684036,"In another life
A ripple would be
Bigger than a wave
But nowhere could
Love be bigger
Than ours

#VerseReversal  #250",1442294852,RobertMihaly1,24,1,13,0,tweet
643638525015920641,"Memories ripple
The tides
of the past
return in waves
of nostalgic emotion
reminiscent devotion

#versereversal #vsspic.twitter.com/om13MdOoN0",1442290357,ritaswan1,28,0,19,0,tweet
643583727101022208,"The Story of ""Ripple"" by the Grateful Dead
Have you seen this? It is very good! Includes great Grisman playing. http://youtu.be/PIyfMiA3Xe0 ",1442277292,RonaJawetz,4,0,5,0,tweet
643582505426288640,#Bitcoin#Litecoin or #ripple or #Dogecoin diversify to #Marinecoin #MTC today for %1000 profits Israel Applebee,1442277001,MTC_Marinecoin,0,0,0,0,tweet
643582500279705602,@BBD_Rb_ 楽しみにしてるぜ,1442276999,Ripple_px,0,1,0,643581989207961600,reply
